Observation Time,GDOP,PDOP,HDOP,VDOP,TDOP
2025-2-24 18:30:0,2.59902614705102,1.575879035535379e-07,1.19887239459051e-07,1.02279016231519e-07,2.599026147051015
2025-2-24 18:31:0,2.5990261470509926,1.5758790355353745e-07,1.1988723945905105e-07,1.0227901623151826e-07,2.5990261470509877
2025-2-24 18:31:0,2.5990261470509926,1.5758790355353745e-07,1.1988723945905105e-07,1.0227901623151826e-07,2.5990261470509877
2025-2-24 18:32:0,2.5990261470509615,1.5758790355353692e-07,1.1988723945905108e-07,1.0227901623151742e-07,2.5990261470509566
2025-2-24 18:32:0,2.5990261470509615,1.5758790355353692e-07,1.1988723945905108e-07,1.0227901623151742e-07,2.5990261470509566
2025-2-24 18:33:0,2.5990261470509264,1.5758790355353607e-07,1.1988723945905084e-07,1.022790162315164e-07,2.5990261470509215
2025-2-24 18:33:0,2.5990261470509264,1.5758790355353607e-07,1.1988723945905084e-07,1.022790162315164e-07,2.5990261470509215
2025-2-24 18:34:0,2.599026147050907,1.5758790355353602e-07,1.1988723945905113e-07,1.0227901623151595e-07,2.599026147050902
2025-2-24 18:34:0,2.599026147050907,1.5758790355353602e-07,1.1988723945905113e-07,1.0227901623151595e-07,2.599026147050902
2025-2-24 18:35:0,2.5990261470508718,1.5758790355353525e-07,1.19887239459051e-07,1.0227901623151494e-07,2.599026147050867
2025-2-24 18:35:0,2.5990261470508718,1.5758790355353525e-07,1.19887239459051e-07,1.0227901623151494e-07,2.599026147050867
2025-2-24 18:36:0,2.5990261470508442,1.5758790355353488e-07,1.198872394590511e-07,1.0227901623151421e-07,2.59902614705084
2025-2-24 18:36:0,2.5990261470508442,1.5758790355353488e-07,1.198872394590511e-07,1.0227901623151421e-07,2.59902614705084
2025-2-24 18:37:0,2.5990261470508096,1.5758790355353432e-07,1.1988723945905124e-07,1.022790162315132e-07,2.5990261470508047
2025-2-24 18:37:0,2.5990261470508096,1.5758790355353432e-07,1.1988723945905124e-07,1.022790162315132e-07,2.5990261470508047
2025-2-24 18:38:0,2.5990261470507785,1.5758790355353364e-07,1.198872394590511e-07,1.022790162315123e-07,2.5990261470507736
2025-2-24 18:38:0,2.5990261470507785,1.5758790355353364e-07,1.198872394590511e-07,1.022790162315123e-07,2.5990261470507736
2025-2-24 18:39:0,2.599026147050747,1.5758790355353303e-07,1.1988723945905103e-07,1.0227901623151146e-07,2.599026147050742
2025-2-24 18:39:0,2.599026147050747,1.5758790355353303e-07,1.1988723945905103e-07,1.0227901623151146e-07,2.599026147050742
2025-2-24 18:40:0,2.5990261470507234,1.5758790355353276e-07,1.1988723945905121e-07,1.0227901623151086e-07,2.599026147050719
2025-2-24 18:40:0,2.5990261470507234,1.5758790355353276e-07,1.1988723945905121e-07,1.0227901623151086e-07,2.599026147050719
2025-2-24 18:41:0,2.599026147050689,1.5758790355353213e-07,1.1988723945905124e-07,1.0227901623150986e-07,2.599026147050684
2025-2-24 18:41:0,2.599026147050689,1.5758790355353213e-07,1.1988723945905124e-07,1.0227901623150986e-07,2.599026147050684
2025-2-24 18:42:0,2.5990261470506573,1.5758790355353157e-07,1.1988723945905124e-07,1.0227901623150898e-07,2.5990261470506524
2025-2-24 18:42:0,2.5990261470506573,1.5758790355353157e-07,1.1988723945905124e-07,1.0227901623150898e-07,2.5990261470506524
2025-2-24 18:43:0,2.599026147050626,1.5758790355353096e-07,1.1988723945905116e-07,1.0227901623150812e-07,2.5990261470506213
2025-2-24 18:43:0,2.599026147050626,1.5758790355353096e-07,1.1988723945905116e-07,1.0227901623150812e-07,2.5990261470506213
2025-2-24 18:44:0,2.5990261470506026,1.5758790355353057e-07,1.1988723945905116e-07,1.0227901623150754e-07,2.599026147050598
2025-2-24 18:44:0,2.5990261470506026,1.5758790355353057e-07,1.1988723945905116e-07,1.0227901623150754e-07,2.599026147050598
2025-2-24 18:45:0,2.5990261470505716,1.5758790355353006e-07,1.1988723945905124e-07,1.0227901623150667e-07,2.5990261470505667
2025-2-24 18:45:0,2.5990261470505716,1.5758790355353006e-07,1.1988723945905124e-07,1.0227901623150667e-07,2.5990261470505667
2025-2-24 18:46:0,2.5990261470505405,1.5758790355352948e-07,1.1988723945905116e-07,1.0227901623150582e-07,2.5990261470505356
2025-2-24 18:46:0,2.5990261470505405,1.5758790355352948e-07,1.1988723945905116e-07,1.0227901623150582e-07,2.5990261470505356
2025-2-24 18:47:0,2.5990261470505094,1.5758790355352908e-07,1.198872394590514e-07,1.0227901623150496e-07,2.5990261470505045
2025-2-24 18:47:0,2.5990261470505094,1.5758790355352908e-07,1.198872394590514e-07,1.0227901623150496e-07,2.5990261470505045
2025-2-24 18:48:0,2.5990261470504783,1.5758790355352863e-07,1.1988723945905156e-07,1.0227901623150405e-07,2.5990261470504734
2025-2-24 18:48:0,2.5990261470504783,1.5758790355352863e-07,1.1988723945905156e-07,1.0227901623150405e-07,2.5990261470504734
2025-2-24 18:49:0,2.276472163918044,1.389717592899095e-07,9.96513916620933e-08,9.68645963184725e-08,2.2764721639180396
2025-2-24 18:49:0,2.276472163918044,1.389717592899095e-07,9.96513916620933e-08,9.68645963184725e-08,2.2764721639180396
2025-2-24 18:50:0,2.276472163918102,1.389717592899108e-07,9.965139166209323e-08,9.686459631847441e-08,2.2764721639180974
2025-2-24 18:50:0,2.276472163918102,1.389717592899108e-07,9.965139166209323e-08,9.686459631847441e-08,2.2764721639180974
2025-2-24 18:51:0,2.599026147050373,1.5758790355352644e-07,1.198872394590513e-07,1.0227901623150102e-07,2.599026147050368
2025-2-24 18:51:0,2.599026147050373,1.5758790355352644e-07,1.198872394590513e-07,1.0227901623150102e-07,2.599026147050368
2025-2-24 18:52:0,2.276472163918212,1.3897175928991313e-07,9.965139166209296e-08,9.686459631847801e-08,2.2764721639182075
2025-2-24 18:52:0,2.276472163918212,1.3897175928991313e-07,9.965139166209296e-08,9.686459631847801e-08,2.2764721639182075
2025-2-24 18:53:0,2.276472163918259,1.3897175928991395e-07,9.965139166209266e-08,9.686459631847948e-08,2.2764721639182546
2025-2-24 18:53:0,2.276472163918259,1.3897175928991395e-07,9.965139166209266e-08,9.686459631847948e-08,2.2764721639182546
2025-2-24 18:54:0,2.2764721639183114,1.38971759289915e-07,9.965139166209253e-08,9.686459631848118e-08,2.276472163918307
2025-2-24 18:54:0,2.2764721639183114,1.38971759289915e-07,9.965139166209253e-08,9.686459631848118e-08,2.276472163918307
2025-2-24 18:55:0,2.2764721639183585,1.3897175928991588e-07,9.965139166209232e-08,9.686459631848266e-08,2.2764721639183545
2025-2-24 18:55:0,2.2764721639183585,1.3897175928991588e-07,9.965139166209232e-08,9.686459631848266e-08,2.2764721639183545
2025-2-24 18:56:0,2.2764721639184216,1.3897175928991728e-07,9.965139166209216e-08,9.68645963184848e-08,2.276472163918417
2025-2-24 18:56:0,2.2764721639184216,1.3897175928991728e-07,9.965139166209216e-08,9.68645963184848e-08,2.276472163918417
2025-2-24 18:57:0,2.2764721639184633,1.3897175928991805e-07,9.965139166209204e-08,9.686459631848603e-08,2.276472163918459
2025-2-24 18:57:0,2.2764721639184633,1.3897175928991805e-07,9.965139166209204e-08,9.686459631848603e-08,2.276472163918459
2025-2-24 18:58:0,2.354464718541152,1.5309924612513758e-07,1.1855922849736143e-07,9.686634349553977e-08,2.354464718541147
2025-2-24 18:58:0,2.354464718541152,1.5309924612513758e-07,1.1855922849736143e-07,9.686634349553977e-08,2.354464718541147
2025-2-24 18:59:0,2.3544647185412475,1.5309924612513899e-07,1.1855922849736174e-07,9.68663434955416e-08,2.3544647185412426
2025-2-24 18:59:0,2.3544647185412475,1.5309924612513899e-07,1.1855922849736174e-07,9.68663434955416e-08,2.3544647185412426
2025-2-24 19:0:0,2.3544647185413403,1.5309924612514063e-07,1.1855922849736244e-07,9.686634349554334e-08,2.3544647185413354
2025-2-24 19:0:0,2.3544647185413403,1.5309924612514063e-07,1.1855922849736244e-07,9.686634349554334e-08,2.3544647185413354
2025-2-24 19:1:0,2.354464718541436,1.5309924612514232e-07,1.185592284973632e-07,9.686634349554506e-08,2.354464718541431
2025-2-24 19:1:0,2.354464718541436,1.5309924612514232e-07,1.185592284973632e-07,9.686634349554506e-08,2.354464718541431
2025-2-24 19:2:0,2.3544647185415286,1.530992461251439e-07,1.1855922849736387e-07,9.686634349554678e-08,2.3544647185415237
2025-2-24 19:2:0,2.3544647185415286,1.530992461251439e-07,1.1855922849736387e-07,9.686634349554678e-08,2.3544647185415237
2025-2-24 19:3:0,2.3544647185416214,1.5309924612514566e-07,1.1855922849736471e-07,9.686634349554849e-08,2.3544647185416165
2025-2-24 19:3:0,2.3544647185416214,1.5309924612514566e-07,1.1855922849736471e-07,9.686634349554849e-08,2.3544647185416165
2025-2-24 19:4:0,2.3544647185417142,1.530992461251471e-07,1.1855922849736526e-07,9.686634349555014e-08,2.3544647185417094
2025-2-24 19:4:0,2.3544647185417142,1.530992461251471e-07,1.1855922849736526e-07,9.686634349555014e-08,2.3544647185417094
2025-2-24 19:5:0,2.354464718541813,1.5309924612514878e-07,1.1855922849736579e-07,9.686634349555213e-08,2.354464718541808
2025-2-24 19:5:0,2.354464718541813,1.5309924612514878e-07,1.1855922849736579e-07,9.686634349555213e-08,2.354464718541808
2025-2-24 19:6:0,2.354464718541905,1.5309924612515037e-07,1.1855922849736646e-07,9.686634349555382e-08,2.3544647185419003
2025-2-24 19:6:0,2.354464718541905,1.5309924612515037e-07,1.1855922849736646e-07,9.686634349555382e-08,2.3544647185419003
2025-2-24 19:7:0,2.354464718541998,1.530992461251519e-07,1.1855922849736707e-07,9.686634349555546e-08,2.354464718541993
2025-2-24 19:7:0,2.354464718541998,1.530992461251519e-07,1.1855922849736707e-07,9.686634349555546e-08,2.354464718541993
2025-2-24 19:8:0,2.354464718542094,1.5309924612515368e-07,1.1855922849736786e-07,9.68663434955573e-08,2.354464718542089
2025-2-24 19:8:0,2.354464718542094,1.5309924612515368e-07,1.1855922849736786e-07,9.68663434955573e-08,2.354464718542089
2025-2-24 19:9:0,2.3544647185421868,1.530992461251554e-07,1.1855922849736874e-07,9.686634349555896e-08,2.3544647185421814
2025-2-24 19:9:0,2.3544647185421868,1.530992461251554e-07,1.1855922849736874e-07,9.686634349555896e-08,2.3544647185421814
2025-2-24 19:10:0,2.3544647185422822,1.5309924612515704e-07,1.1855922849736937e-07,9.686634349556074e-08,2.3544647185422773
2025-2-24 19:10:0,2.3544647185422822,1.5309924612515704e-07,1.1855922849736937e-07,9.686634349556074e-08,2.3544647185422773
2025-2-24 19:11:0,2.354464718542375,1.5309924612515844e-07,1.1855922849736981e-07,9.686634349556246e-08,2.35446471854237
2025-2-24 19:11:0,2.354464718542375,1.5309924612515844e-07,1.1855922849736981e-07,9.686634349556246e-08,2.35446471854237
2025-2-24 19:12:0,2.3544647185424736,1.5309924612516032e-07,1.185592284973707e-07,9.686634349556437e-08,2.3544647185424683
2025-2-24 19:12:0,2.3544647185424736,1.5309924612516032e-07,1.185592284973707e-07,9.686634349556437e-08,2.3544647185424683
2025-2-24 19:13:0,2.354464718542566,1.530992461251621e-07,1.1855922849737161e-07,9.686634349556602e-08,2.354464718542561
2025-2-24 19:13:0,2.354464718542566,1.530992461251621e-07,1.1855922849737161e-07,9.686634349556602e-08,2.354464718542561
2025-2-24 19:14:0,2.354464718542659,1.5309924612516344e-07,1.1855922849737191e-07,9.686634349556777e-08,2.354464718542654
2025-2-24 19:14:0,2.354464718542659,1.5309924612516344e-07,1.1855922849737191e-07,9.686634349556777e-08,2.354464718542654
2025-2-24 19:15:0,2.354464718542749,1.5309924612516485e-07,1.1855922849737243e-07,9.686634349556937e-08,2.354464718542744
2025-2-24 19:15:0,2.354464718542749,1.5309924612516485e-07,1.1855922849737243e-07,9.686634349556937e-08,2.354464718542744
2025-2-24 19:16:0,2.3544647185428444,1.5309924612516662e-07,1.1855922849737328e-07,9.686634349557117e-08,2.3544647185428396
2025-2-24 19:16:0,2.3544647185428444,1.5309924612516662e-07,1.1855922849737328e-07,9.686634349557117e-08,2.3544647185428396
2025-2-24 19:17:0,2.3544647185429373,1.5309924612516826e-07,1.1855922849737398e-07,9.686634349557287e-08,2.3544647185429324
2025-2-24 19:17:0,2.3544647185429373,1.5309924612516826e-07,1.1855922849737398e-07,9.686634349557287e-08,2.3544647185429324
2025-2-24 19:18:0,2.354464718543036,1.5309924612516998e-07,1.1855922849737472e-07,9.68663434955747e-08,2.354464718543031
2025-2-24 19:18:0,2.354464718543036,1.5309924612516998e-07,1.1855922849737472e-07,9.68663434955747e-08,2.354464718543031
2025-2-24 19:19:0,2.3544647185431287,1.530992461251717e-07,1.1855922849737551e-07,9.686634349557645e-08,2.354464718543124
2025-2-24 19:19:0,2.3544647185431287,1.530992461251717e-07,1.1855922849737551e-07,9.686634349557645e-08,2.354464718543124
2025-2-24 19:20:0,2.354464718543221,1.5309924612517332e-07,1.1855922849737623e-07,9.686634349557812e-08,2.354464718543216
2025-2-24 19:20:0,2.354464718543221,1.5309924612517332e-07,1.1855922849737623e-07,9.686634349557812e-08,2.354464718543216
2025-2-24 19:21:0,2.3544647185433165,1.5309924612517475e-07,1.185592284973766e-07,9.686634349557993e-08,2.3544647185433116
2025-2-24 19:21:0,2.3544647185433165,1.5309924612517475e-07,1.185592284973766e-07,9.686634349557993e-08,2.3544647185433116
2025-2-24 19:22:0,2.3544647185434124,1.5309924612517652e-07,1.1855922849737743e-07,9.686634349558172e-08,2.3544647185434076
2025-2-24 19:22:0,2.3544647185434124,1.5309924612517652e-07,1.1855922849737743e-07,9.686634349558172e-08,2.3544647185434076
2025-2-24 19:23:0,2.354464718543502,1.5309924612517813e-07,1.1855922849737823e-07,9.68663434955833e-08,2.3544647185434973
2025-2-24 19:23:0,2.2764721639198306,1.389717592899458e-07,9.965139166208771e-08,9.686459631853028e-08,2.276472163919826
2025-2-24 19:24:0,2.3544647185436007,1.530992461251798e-07,1.1855922849737881e-07,9.686634349558522e-08,2.354464718543596
2025-2-24 19:24:0,2.2764721639198884,1.3897175928994704e-07,9.965139166208756e-08,9.686459631853221e-08,2.276472163919884
2025-2-24 19:25:0,2.3544647185436878,1.5309924612518123e-07,1.1855922849737942e-07,9.686634349558671e-08,2.354464718543683
2025-2-24 19:25:0,2.276472163919941,1.3897175928994812e-07,9.965139166208743e-08,9.686459631853389e-08,2.2764721639199363
2025-2-24 19:26:0,2.3544647185437833,1.5309924612518274e-07,1.185592284973799e-07,9.686634349558854e-08,2.3544647185437784
2025-2-24 19:26:0,2.276472163919988,1.389717592899489e-07,9.965139166208709e-08,9.686459631853537e-08,2.2764721639199834
2025-2-24 19:27:0,2.2764721639200456,1.3897175928995016e-07,9.965139166208697e-08,9.686459631853729e-08,2.276472163920041
2025-2-24 19:27:0,2.354464718543882,1.530992461251846e-07,1.185592284973807e-07,9.686634349559046e-08,2.354464718543877
2025-2-24 19:28:0,2.276472163920098,1.3897175928995124e-07,9.965139166208685e-08,9.686459631853897e-08,2.2764721639200935
2025-2-24 19:28:0,2.276472163920098,1.3897175928995124e-07,9.965139166208685e-08,9.686459631853897e-08,2.2764721639200935
2025-2-24 19:29:0,2.2764721639201504,1.3897175928995233e-07,9.965139166208672e-08,9.686459631854067e-08,2.276472163920146
2025-2-24 19:29:0,1.3798872592614138,1.1174278386013666e-07,8.93642981899788e-08,6.70855569688869e-08,1.3798872592614093
2025-2-24 19:30:0,1.3798872592613671,1.1174278386013552e-07,8.936429818997922e-08,6.708555696888445e-08,1.3798872592613627
2025-2-24 19:30:0,1.3798872592613671,1.1174278386013552e-07,8.936429818997922e-08,6.708555696888445e-08,1.3798872592613627
2025-2-24 19:31:0,1.379887259261318,1.1174278386013417e-07,8.936429818997945e-08,6.708555696888189e-08,1.3798872592613136
2025-2-24 19:31:0,1.379887259261318,1.1174278386013417e-07,8.936429818997945e-08,6.708555696888189e-08,1.3798872592613136
2025-2-24 19:32:0,1.3798872592612714,1.1174278386013295e-07,8.936429818997975e-08,6.708555696887944e-08,1.379887259261267
2025-2-24 19:32:0,1.3798872592612714,1.1174278386013295e-07,8.936429818997975e-08,6.708555696887944e-08,1.379887259261267
2025-2-24 19:33:0,1.379887259261226,1.1174278386013177e-07,8.936429818998008e-08,6.708555696887706e-08,1.3798872592612215
2025-2-24 19:33:0,1.379887259261226,1.1174278386013177e-07,8.936429818998008e-08,6.708555696887706e-08,1.3798872592612215
2025-2-24 19:34:0,1.3798872592611782,1.1174278386013054e-07,8.936429818998041e-08,6.708555696887456e-08,1.3798872592611735
2025-2-24 19:34:0,1.3798872592611782,1.1174278386013054e-07,8.936429818998041e-08,6.708555696887456e-08,1.3798872592611735
2025-2-24 19:35:0,1.3798872592611302,1.1174278386012946e-07,8.936429818998091e-08,6.708555696887207e-08,1.3798872592611258
2025-2-24 19:35:0,1.3798872592611302,1.1174278386012946e-07,8.936429818998091e-08,6.708555696887207e-08,1.3798872592611258
2025-2-24 19:36:0,1.3798872592610836,1.1174278386012811e-07,8.936429818998107e-08,6.708555696886962e-08,1.379887259261079
2025-2-24 19:36:0,1.3798872592610836,1.1174278386012811e-07,8.936429818998107e-08,6.708555696886962e-08,1.379887259261079
2025-2-24 19:37:0,1.379887259261037,1.1174278386012684e-07,8.936429818998134e-08,6.708555696886718e-08,1.3798872592610323
2025-2-24 19:37:0,1.379887259261037,1.1174278386012684e-07,8.936429818998134e-08,6.708555696886718e-08,1.3798872592610323
2025-2-24 19:38:0,1.3798872592609879,1.1174278386012568e-07,8.936429818998181e-08,6.708555696886462e-08,1.3798872592609834
2025-2-24 19:38:0,1.3798872592609879,1.1174278386012568e-07,8.936429818998181e-08,6.708555696886462e-08,1.3798872592609834
2025-2-24 19:39:0,1.3798872592609435,1.117427838601246e-07,8.936429818998219e-08,6.70855569688623e-08,1.379887259260939
2025-2-24 19:39:0,1.3798872592609435,1.117427838601246e-07,8.936429818998219e-08,6.70855569688623e-08,1.379887259260939
2025-2-24 19:40:0,1.3798872592608957,1.1174278386012341e-07,8.936429818998258e-08,6.70855569688598e-08,1.3798872592608913
2025-2-24 19:40:0,1.3798872592608957,1.1174278386012341e-07,8.936429818998258e-08,6.70855569688598e-08,1.3798872592608913
2025-2-24 19:41:0,1.3798872592608478,1.1174278386012218e-07,8.936429818998291e-08,6.70855569688573e-08,1.3798872592608433
2025-2-24 19:41:0,1.3798872592608478,1.1174278386012218e-07,8.936429818998291e-08,6.70855569688573e-08,1.3798872592608433
2025-2-24 19:42:0,1.3798872592608,1.117427838601209e-07,8.936429818998319e-08,6.708555696885479e-08,1.3798872592607956
2025-2-24 19:42:0,1.3798872592608,1.117427838601209e-07,8.936429818998319e-08,6.708555696885479e-08,1.3798872592607956
2025-2-24 19:43:0,1.384499539489349,1.3189407767630778e-07,1.1321174612100252e-07,6.7669404211339e-08,1.3844995394893425
2025-2-24 19:43:0,1.384499539489349,1.3189407767630778e-07,1.1321174612100252e-07,6.7669404211339e-08,1.3844995394893425
2025-2-24 19:44:0,1.3844995394892852,1.3189407767630712e-07,1.1321174612100234e-07,6.766940421133802e-08,1.384499539489279
2025-2-24 19:44:0,1.3844995394892852,1.3189407767630712e-07,1.1321174612100234e-07,6.766940421133802e-08,1.384499539489279
2025-2-24 19:45:0,1.3844995394892168,1.3189407767630646e-07,1.1321174612100224e-07,6.766940421133687e-08,1.3844995394892106
2025-2-24 19:45:0,1.4264022253813318,1.2885857404793975e-06,1.2865878895544774e-06,7.172735195581605e-08,1.4264022253807498
2025-2-24 19:46:0,1.4264022253802087,1.2885857404789075e-06,1.2865878895539904e-06,7.172735195574826e-08,1.4264022253796267
2025-2-24 19:46:0,1.4264022253802087,1.2885857404789075e-06,1.2865878895539904e-06,7.172735195574826e-08,1.4264022253796267
2025-2-24 19:47:0,1.4264022253790634,1.2885857404781723e-06,1.2865878895532577e-06,7.172735195567851e-08,1.4264022253784814
2025-2-24 19:47:0,1.4264022253790634,1.2885857404781723e-06,1.2865878895532577e-06,7.172735195567851e-08,1.4264022253784814
2025-2-24 19:48:0,1.426402225377939,1.288585740477647e-06,1.2865878895527353e-06,7.172735195561077e-08,1.426402225377357
2025-2-24 19:48:0,1.426402225377939,1.288585740477647e-06,1.2865878895527353e-06,7.172735195561077e-08,1.426402225377357
2025-2-24 19:49:0,1.426402225376824,1.2885857404772044e-06,1.2865878895522959e-06,7.172735195554349e-08,1.426402225376242
2025-2-24 19:49:0,1.426402225376824,1.2885857404772044e-06,1.2865878895522959e-06,7.172735195554349e-08,1.426402225376242
2025-2-24 19:50:0,1.4264022253756814,1.2885857404765676e-06,1.2865878895516619e-06,7.172735195547427e-08,1.4264022253750994
2025-2-24 19:50:0,1.4264022253756814,1.2885857404765676e-06,1.2865878895516619e-06,7.172735195547427e-08,1.4264022253750994
2025-2-24 19:51:0,1.4264022253745512,1.2885857404759906e-06,1.286587889551088e-06,7.172735195540604e-08,1.4264022253739692
2025-2-24 19:51:0,1.4264022253745512,1.2885857404759906e-06,1.286587889551088e-06,7.172735195540604e-08,1.4264022253739692
2025-2-24 19:52:0,1.4264022253734254,1.2885857404754898e-06,1.28658788955059e-06,7.172735195533784e-08,1.4264022253728434
2025-2-24 19:52:0,1.4264022253734254,1.2885857404754898e-06,1.28658788955059e-06,7.172735195533784e-08,1.4264022253728434
2025-2-24 19:53:0,1.426402225372304,1.2885857404750495e-06,1.2865878895501529e-06,7.172735195527036e-08,1.4264022253717221
2025-2-24 19:53:0,1.426402225372304,1.2885857404750495e-06,1.2865878895501529e-06,7.172735195527036e-08,1.4264022253717221
2025-2-24 19:54:0,1.4264022253711803,1.2885857404744778e-06,1.2865878895495839e-06,7.17273519552025e-08,1.4264022253705984
2025-2-24 19:54:0,1.4264022253711803,1.2885857404744778e-06,1.2865878895495839e-06,7.17273519552025e-08,1.4264022253705984
2025-2-24 19:55:0,1.4264022253700332,1.2885857404737046e-06,1.2865878895488135e-06,7.172735195513278e-08,1.4264022253694513
2025-2-24 19:55:0,1.4264022253700332,1.2885857404737046e-06,1.2865878895488135e-06,7.172735195513278e-08,1.4264022253694513
2025-2-24 19:56:0,1.4264022253689217,1.2885857404733082e-06,1.2865878895484203e-06,7.172735195506572e-08,1.4264022253683395
2025-2-24 19:56:0,1.4264022253689217,1.2885857404733082e-06,1.2865878895484203e-06,7.172735195506572e-08,1.4264022253683395
2025-2-24 19:57:0,1.4264022253677886,1.2885857404728189e-06,1.2865878895479339e-06,7.172735195499756e-08,1.4264022253672066
2025-2-24 20:42:0,2.418834797375009,5.852768041830381e-07,5.545381837629921e-07,1.871799675808079e-07,2.418834797374938
2025-2-24 20:42:0,2.418834797375009,5.852768041830381e-07,5.545381837629921e-07,1.871799675808079e-07,2.418834797374938
2025-2-24 20:43:0,2.4188347973765802,5.852768041834095e-07,5.545381837633642e-07,1.8717996758086677e-07,2.418834797376509
2025-2-24 20:43:0,2.4188347973765802,5.852768041834095e-07,5.545381837633642e-07,1.8717996758086677e-07,2.418834797376509
2025-2-24 20:44:0,2.4188347973781954,5.852768041837933e-07,5.545381837637482e-07,1.8717996758092945e-07,2.4188347973781243
2025-2-24 20:44:0,2.4188347973781954,5.852768041837933e-07,5.545381837637482e-07,1.8717996758092945e-07,2.4188347973781243
2025-2-24 20:45:0,2.4188347973798106,5.852768041841745e-07,5.545381837641293e-07,1.8717996758099202e-07,2.4188347973797395
2025-2-24 20:45:0,2.4188347973798106,5.852768041841745e-07,5.545381837641293e-07,1.8717996758099202e-07,2.4188347973797395
2025-2-24 20:46:0,2.4188347973814066,5.852768041845527e-07,5.545381837645078e-07,1.8717996758105338e-07,2.418834797381336
2025-2-24 20:46:0,2.4188347973814066,5.852768041845527e-07,5.545381837645078e-07,1.8717996758105338e-07,2.418834797381336
2025-2-24 20:47:0,2.4188347973830346,5.852768041849392e-07,5.545381837648945e-07,1.8717996758111645e-07,2.4188347973829636
2025-2-24 20:47:0,2.4188347973830346,5.852768041849392e-07,5.545381837648945e-07,1.8717996758111645e-07,2.4188347973829636
2025-2-24 20:48:0,2.418834797384634,5.85276804185318e-07,5.545381837652736e-07,1.871799675811778e-07,2.418834797384563
2025-2-24 20:48:0,2.418834797384634,5.85276804185318e-07,5.545381837652736e-07,1.871799675811778e-07,2.418834797384563
2025-2-24 20:49:0,2.418834797386218,5.85276804185691e-07,5.54538183765647e-07,1.8717996758123753e-07,2.418834797386147
2025-2-24 20:49:0,2.418834797386218,5.85276804185691e-07,5.54538183765647e-07,1.8717996758123753e-07,2.418834797386147
2025-2-24 20:50:0,2.418834797387786,5.852768041860637e-07,5.545381837660205e-07,1.871799675812967e-07,2.418834797387715
2025-2-24 20:50:0,2.418834797387786,5.852768041860637e-07,5.545381837660205e-07,1.871799675812967e-07,2.418834797387715
2025-2-24 20:51:0,2.4188347973894264,5.852768041864516e-07,5.545381837664082e-07,1.8717996758136074e-07,2.4188347973893554
2025-2-24 20:51:0,2.4188347973894264,5.852768041864516e-07,5.545381837664082e-07,1.8717996758136074e-07,2.4188347973893554
2025-2-24 20:52:0,2.418834797391035,5.852768041868322e-07,5.54538183766789e-07,1.871799675814228e-07,2.4188347973909643
2025-2-24 20:52:0,2.418834797391035,5.852768041868322e-07,5.54538183766789e-07,1.871799675814228e-07,2.4188347973909643
2025-2-24 20:53:0,2.418834797392619,5.852768041872074e-07,5.545381837671646e-07,1.8717996758148317e-07,2.418834797392548
2025-2-24 20:53:0,2.418834797392619,5.852768041872074e-07,5.545381837671646e-07,1.8717996758148317e-07,2.418834797392548
2025-2-24 20:54:0,2.418834797394272,5.852768041875997e-07,5.545381837675569e-07,1.871799675815476e-07,2.418834797394201
2025-2-24 20:54:0,2.418834797394272,5.852768041875997e-07,5.545381837675569e-07,1.871799675815476e-07,2.418834797394201
2025-2-24 20:55:0,2.4188347973958115,5.852768041879624e-07,5.545381837679203e-07,1.871799675816046e-07,2.4188347973957405
2025-2-24 20:55:0,2.4188347973958115,5.852768041879624e-07,5.545381837679203e-07,1.871799675816046e-07,2.4188347973957405
2025-2-24 20:56:0,2.418834797397521,5.852768041883689e-07,5.545381837683259e-07,1.871799675816743e-07,2.41883479739745
2025-2-24 20:56:0,2.418834797397521,5.852768041883689e-07,5.545381837683259e-07,1.871799675816743e-07,2.41883479739745
2025-2-24 20:57:0,2.418834797399048,5.852768041887297e-07,5.545381837686881e-07,1.8717996758172984e-07,2.4188347973989774
2025-2-24 20:57:0,2.418834797399048,5.852768041887297e-07,5.545381837686881e-07,1.8717996758172984e-07,2.4188347973989774
2025-2-24 20:58:0,2.4188347974007325,5.852768041891296e-07,5.545381837690873e-07,1.871799675817974e-07,2.4188347974006614
2025-2-24 20:58:0,2.4188347974007325,5.852768041891296e-07,5.545381837690873e-07,1.871799675817974e-07,2.4188347974006614
2025-2-24 20:59:0,2.4188347974022597,5.852768041894897e-07,5.545381837694486e-07,1.8717996758185321e-07,2.4188347974021887
2025-2-24 20:59:0,2.4188347974022597,5.852768041894897e-07,5.545381837694486e-07,1.8717996758185321e-07,2.4188347974021887
2025-2-24 21:0:0,2.418834797403881,5.852768041898739e-07,5.545381837698326e-07,1.8717996758191682e-07,2.4188347974038105
2025-2-24 21:0:0,2.418834797403881,5.852768041898739e-07,5.545381837698326e-07,1.8717996758191682e-07,2.4188347974038105
2025-2-24 21:1:0,2.4188347974055593,5.852768041902719e-07,5.545381837702303e-07,1.8717996758198297e-07,2.4188347974054882
2025-2-24 21:1:0,2.4188347974055593,5.852768041902719e-07,5.545381837702303e-07,1.8717996758198297e-07,2.4188347974054882
2025-2-24 21:2:0,2.4188347974071713,5.852768041906538e-07,5.545381837706123e-07,1.8717996758204552e-07,2.4188347974071003
2025-2-24 21:2:0,2.4188347974071713,5.852768041906538e-07,5.545381837706123e-07,1.8717996758204552e-07,2.4188347974071003
