Êý¾Ý×éÊý,ÎÀÐÇPRNºÅ,ÀúÔª,ÎÀÐÇÖÓÆ«²î(s),ÎÀÐÇÖÓÆ¯ÒÆ(s/s),ÎÀÐÇÖÓÆ¯ÒÆËÙ¶È(s/s*s),IODE,C_rs,n,M0,C_uc,e,C_us,sqrt_A,TEO,C_ic,OMEGA,C_is,I_0,C_rc,w,OMEGA_DOT,IDOT,L2_code,PS_week_num,L2_P_code,ÎÀÐÇ¾«¶È(m),ÎÀÐÇ½¡¿µ×´Ì¬,TGD,IODC,X,Y,Z
1013,C47,2025 02 24 04 00 00,-0.000135624432005,-2.082689576355e-11,0.0,1.0,114.515625,3.621579424748e-09,2.126532556491,5.512963980436e-06,0.0003337182570249,8.062459528446e-06,5282.646986008,100800.0,1.629814505577e-08,2.89178346184,1.862645149231e-08,0.9582187676922,195.21875,-0.5442303526701,-6.703136355392e-09,-1.214336296267e-11,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1014,C47,2025 02 24 05 00 00,-0.0001356994034722,-2.082689576355e-11,0.0,2.0,104.90625,3.540147461352e-09,2.611353157889,5.157198756933e-06,0.0003323234850541,8.352100849152e-06,5282.650230408,104400.0,6.053596735001e-09,2.891759291507,2.002343535423e-08,0.9582187369709,187.515625,-0.5414908688682,-6.698850462582e-09,-5.714523747137e-12,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1015,C47,2025 02 24 06 00 00,-0.0001357732107863,-2.075584148997e-11,0.0,3.0,107.484375,3.515146419958e-09,3.09875747011,5.399342626333e-06,0.0003327819285914,8.502509444952e-06,5282.649335861,108000.0,6.519258022308e-09,2.891735119712,2.793967723846e-09,0.9582187691551,185.25,-0.5413362574451,-6.685635626417e-09,3.571577341961e-13,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1016,C47,2025 02 24 07 00 00,-0.0001358479494229,-2.075584148997e-11,0.0,4.0,110.65625,3.541576092288e-09,-2.699266169488,5.582347512245e-06,0.0003345407312736,9.273644536734e-06,5282.64556694,111600.0,2.328306436539e-09,2.891711050321,-9.313225746155e-09,0.9582187764697,171.546875,-0.5389387395218,-6.684921310948e-09,3.571577341961e-12,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1017,C47,2025 02 24 08 00 00,-0.0001359225716442,-2.075672966839e-11,0.0,5.0,108.40625,3.528004098389e-09,-2.213073668384,5.442649126053e-06,0.0003350016195327,9.512063115835e-06,5282.644302368,115200.0,1.350417733192e-08,2.891687087723,3.445893526077e-08,0.9582189549457,167.296875,-0.5375708877109,-6.648848379794e-09,-1.035757429169e-11,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1018,C47,2025 02 24 09 00 00,-0.0001359973102808,-2.075672966839e-11,0.0,6.0,120.875,3.461215602094e-09,-1.720378755355,6.027519702911e-06,0.0003347526071593,9.633135050535e-06,5282.647689819,118800.0,-2.654269337654e-08,2.89166332847,5.587935447693e-08,0.9582190105366,164.71875,-0.5427052927567,-6.623490180666e-09,-3.571577341961e-11,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1019,C47,2025 02 24 10 00 00,-0.0001360720489174,-2.075672966839e-11,0.0,7.0,126.515625,3.412284992509e-09,-1.228643896944,6.294809281826e-06,0.0003351342165843,1.007132232189e-05,5282.65051651,122400.0,-7.590278983116e-08,2.891639813525,-5.587935447693e-09,0.9582189183727,155.6875,-0.5468810724547,-6.608132398096e-09,-9.178953768839e-11,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1020,C47,2025 02 24 11 00 00,-0.000136146787554,-2.075761784681e-11,0.0,8.0,132.1875,3.47621622693e-09,-0.7436039851079,6.528105586767e-06,0.000334151671268,9.75513830781e-06,5282.647994995,126000.0,-1.396983861923e-08,2.891616380503,-6.752088665962e-08,0.9582185219219,163.421875,-0.5443627950326,-6.628133231211e-09,-1.528635102359e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1021,C47,2025 02 24 12 00 00,-0.0001362215261906,-2.075761784681e-11,0.0,9.0,140.34375,3.55193366658e-09,-0.2571835511272,6.813555955887e-06,0.0003330981126055,9.684357792139e-06,5282.645828247,129600.0,3.306195139885e-08,2.891592728044,-3.58559191227e-08,0.9582178387392,165.140625,-0.5432238299215,-6.660991742757e-09,-1.835790753768e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1022,C47,2025 02 24 13 00 00,-0.0001362962648273,-2.075761784681e-11,0.0,10.0,134.21875,3.554076612985e-09,0.229279784389,6.453134119511e-06,0.0003345613367856,9.167939424515e-06,5282.648769379,133200.0,1.117587089539e-08,2.89156883274,2.793967723846e-09,0.9582170048759,174.234375,-0.5421269251682,-6.697421831645e-09,-1.946509651369e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1023,C47,2025 02 24 14 00 00,-0.0001363710034639,-2.075761784681e-11,0.0,11.0,134.5,3.546933458301e-09,0.7156361513353,6.509013473988e-06,0.0003351933555678,8.794013410807e-06,5282.650230408,136800.0,3.771856427193e-08,2.891544753108,1.117587089539e-08,0.9582164211716,179.75,-0.5409240100562,-6.67313510572e-09,-1.964367538078e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1024,C47,2025 02 24 15 00 00,-0.0001364457421005,-2.075850602523e-11,0.0,12.0,121.75,3.626936790761e-09,1.208153656289,6.020069122314e-06,0.0003345739096403,8.905306458473e-06,5282.646793365,140400.0,2.840533852577e-08,2.891520739308,1.257285475731e-08,0.9582157248226,176.734375,-0.5458825211467,-6.671349317049e-09,-2.000083311498e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1025,C47,2025 02 24 16 00 00,-0.0001365204807371,-2.075850602523e-11,0.0,13.0,114.421875,3.679796135422e-09,1.699184861344,5.741138011217e-06,0.0003346265293658,8.734408766031e-06,5282.644533157,144000.0,2.328306436539e-08,2.891496744526,1.536682248116e-08,0.9582150079927,181.375,-0.5493533498806,-6.668849212909e-09,-2.028655930234e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1026,C47,2025 02 24 17 00 00,-0.0001365952193737,-2.075850602523e-11,0.0,14.0,112.65625,3.655509409497e-09,2.18354293047,5.653593689203e-06,0.0003338309470564,9.254086762667e-06,5282.647134781,147600.0,1.676380634308e-08,2.891472648802,3.725290298462e-08,0.9582142809224,171.828125,-0.5461502468585,-6.667063424238e-09,-1.867934949846e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1027,C47,2025 02 24 18 00 00,-0.0001366699580103,-2.075939420365e-11,0.0,1.0,101.53125,3.609078904051e-09,2.668467925703,5.069188773632e-06,0.000332280062139,9.608920663595e-06,5282.650627136,151200.0,-1.909211277962e-08,2.891448510654,3.678724169731e-08,0.9582136694227,165.0,-0.5435150223023,-6.650634168465e-09,-1.646497154644e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1028,C47,2025 02 24 19 00 00,-0.0001367423683405,-2.07300843158e-11,0.0,1.0,103.484375,3.608721746317e-09,-3.127427375823,5.14043495059e-06,0.0003326737787575,9.716022759676e-06,5282.649858475,154800.0,-1.676380634308e-08,2.891424451503,-1.862645149231e-09,0.9582132056776,162.46875,-0.5432459433912,-6.620632918793e-09,-1.514348792991e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1029,C47,2025 02 24 20 00 00,-0.0001368171069771,-2.07300843158e-11,0.0,2.0,105.234375,3.673367296207e-09,-2.642909228349,5.227047950029e-06,0.0003345891600475,1.049367710948e-05,5282.64563942,158400.0,-3.492459654808e-08,2.891400620567,-1.396983861923e-08,0.9582125971037,146.6875,-0.5402047137175,-6.634204912692e-09,-1.482204596914e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1030,C47,2025 02 24 21 00 00,-0.0001368921948597,-2.072741978054e-11,0.0,3.0,100.703125,3.690510867448e-09,-2.157608740082,4.976522177458e-06,0.0003352118656039,1.078471541405e-05,5282.643728256,162000.0,-3.306195139885e-08,2.891376744281,-1.164153218269e-08,0.9582120719161,141.109375,-0.5379443311978,-6.632061966287e-09,-1.485776174256e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1031,C47,2025 02 24 22 00 00,-0.000136966817081,-2.072653160212e-11,0.0,4.0,111.546875,3.648366254813e-09,-1.665398387945,5.459878593683e-06,0.0003350873012096,1.095375046134e-05,5282.646774292,165600.0,-9.313225746155e-10,2.891352723167,-2.747401595116e-08,0.9582114721197,137.359375,-0.542593230306,-6.651705641668e-09,-1.289339420448e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1032,C47,2025 02 24 23 00 00,-0.0001370414393023,-2.07256434237e-11,0.0,5.0,116.25,3.606221642178e-09,-1.173556852085,5.679205060005e-06,0.0003355751978233,1.14357098937e-05,5282.649730682,169200.0,7.450580596924e-09,2.891328704978,-1.117587089539e-08,0.9582110039859,127.265625,-0.5468745229704,-6.654205745807e-09,-1.160762636137e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1033,C48,2025 02 24 00 00 00,0.0008237744914368,-4.581224288813e-12,0.0,1.0,-159.875,3.754799259603e-09,-0.9571912930309,-7.8110024333e-06,0.0003447432536632,5.22006303072e-06,5282.631919861,86400.0,1.071020960808e-08,-1.302632640678,-1.443549990654e-08,0.9653666190746,255.5625,-1.477328002287,-6.902787528808e-09,-2.114373786441e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1034,C48,2025 02 24 01 00 00,0.0008237579604611,-4.581224288813e-12,0.0,2.0,-149.625,3.716940539779e-09,-0.466942613097,-7.281545549631e-06,0.000346424523741,5.715060979128e-06,5282.635671616,90000.0,2.793967723846e-08,-1.302657573191,-2.328306436539e-09,0.9653658364134,246.09375,-1.480011890813,-6.908859210289e-09,-1.971510692762e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1035,C48,2025 02 24 02 00 00,0.0008237414294854,-4.581224288813e-12,0.0,3.0,-147.25,3.752656313198e-09,0.02094145432992,-7.190741598606e-06,0.0003458737628534,5.620066076517e-06,5282.634601593,93600.0,1.955777406693e-08,-1.302682565683,2.700835466385e-08,0.9653651356756,249.890625,-1.480332362036,-6.90635910615e-09,-1.757216052245e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1036,C48,2025 02 24 03 00 00,0.000823725014925,-4.581224288813e-12,0.0,4.0,-132.546875,3.822659229101e-09,0.5114720810023,-6.548594683409e-06,0.000343938707374,5.336944013834e-06,5282.630344391,97200.0,-1.257285475731e-08,-1.302707553787,2.281740307808e-08,0.965364557823,256.4375,-1.483298760524,-6.891001323579e-09,-1.560779298437e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1037,C48,2025 02 24 04 00 00,0.0008237084839493,-4.580336110394e-12,0.0,5.0,-129.9375,3.826230806443e-09,0.9996339960712,-6.440095603466e-06,0.0003436943516135,5.338340997696e-06,5282.629749298,100800.0,-1.350417733192e-08,-1.302732413154,4.656612873077e-09,0.9653640604309,256.359375,-1.483895003509,-6.876715014211e-09,-1.49291932894e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1038,C48,2025 02 24 05 00 00,0.0008236919529736,-4.580336110394e-12,0.0,6.0,-130.0,3.779443143263e-09,1.482322547975,-6.444286555052e-06,0.0003438510466367,4.751607775688e-06,5282.633026123,104400.0,-1.862645149231e-08,-1.302757170117,3.725290298462e-09,0.9653635015961,268.6875,-1.47901787894,-6.881000907022e-09,-1.489347751598e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1039,C48,2025 02 24 06 00 00,0.0008236755384132,-4.580336110394e-12,0.0,7.0,-125.046875,3.761585256553e-09,1.967281831082,-6.215181201696e-06,0.0003435700200498,4.52995300293e-06,5282.63485527,108000.0,-2.095475792885e-08,-1.30278201778,-2.328306436539e-08,0.9653628740043,273.515625,-1.476412620798,-6.901716055605e-09,-1.392915163365e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1040,C48,2025 02 24 07 00 00,0.0008236590074375,-4.579447931974e-12,0.0,8.0,-133.046875,3.798015345441e-09,2.456984678725,-6.636139005423e-06,0.0003445292823017,4.333909600973e-06,5282.632505417,111600.0,1.583248376846e-08,-1.30280701905,-3.213062882423e-08,0.9653623093179,277.375,-1.478551386549,-6.921002573252e-09,-1.171477368163e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1041,C48,2025 02 24 08 00 00,0.0008236425928771,-4.579447931974e-12,0.0,9.0,-136.34375,3.828730910582e-09,2.945622533711,-6.809365004301e-06,0.0003460692241788,3.732275217772e-06,5282.629413605,115200.0,2.700835466385e-08,-1.302832061282,-2.328306436539e-09,0.9653618821458,288.5,-1.479624258484,-6.924574150594e-09,-9.464679956196e-11,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1042,C48,2025 02 24 09 00 00,0.0008236260619015,-4.578559753554e-12,0.0,10.0,-139.890625,3.793015137162e-09,-2.84935068031,-6.925314664841e-06,0.0003455657279119,3.783497959375e-06,5282.630474091,118800.0,1.722946763039e-08,-1.302857036219,7.450580596924e-09,0.9653615559151,286.265625,-1.480270436714,-6.921359730986e-09,-8.571785620706e-11,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1043,C48,2025 02 24 10 00 00,0.0008236095309258,-4.578559753554e-12,0.0,11.0,-154.640625,3.722655063526e-09,-2.357756130372,-7.559545338154e-06,0.0003440993605182,3.705732524395e-06,5282.634410858,122400.0,2.374872565269e-08,-1.302881905827,1.909211277962e-08,0.9653612121294,288.078125,-1.484299708092,-6.930288674341e-09,-9.178953768839e-11,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1044,C48,2025 02 24 11 00 00,0.0008235931163654,-4.578559753554e-12,0.0,12.0,-156.578125,3.710154542829e-09,-1.869801351337,-7.619149982929e-06,0.0003439476713538,3.731809556484e-06,5282.634744644,126000.0,1.303851604462e-08,-1.302906835414,3.073364496231e-08,0.9653608186044,288.609375,-1.484690614432,-6.943146352772e-09,-9.464679956196e-11,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1045,C48,2025 02 24 12 00 00,0.0008235765853897,-4.577671575134e-12,0.0,13.0,-163.1875,3.759085152414e-09,-1.387522148781,-7.948372513056e-06,0.0003436367260292,4.318542778492e-06,5282.631147385,129600.0,7.450580596924e-09,-1.302931841072,2.793967723846e-08,0.9653604543378,276.875,-1.479405884313,-6.948146561051e-09,-9.393248409357e-11,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1046,C48,2025 02 24 13 00 00,0.0008235601708293,-4.577671575134e-12,0.0,14.0,-162.71875,3.74087010797e-09,-0.9000330589953,-7.970724254847e-06,0.0003437427803874,4.385598003864e-06,5282.63123703,133200.0,-6.053596735001e-09,-1.302956783826,4.2375177145e-08,0.9653601632171,275.40625,-1.479329815499,-6.936003198088e-09,-1.039329006511e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1047,C48,2025 02 24 14 00 00,0.0008235436398536,-4.577671575134e-12,0.0,15.0,-154.25,3.665866983789e-09,-0.4102507690484,-7.614493370056e-06,0.0003453558310866,4.804227501154e-06,5282.634714127,136800.0,-3.725290298462e-08,-1.302981602231,2.374872565269e-08,0.9653598179684,265.4375,-1.481547293557,-6.925645623796e-09,-1.289339420448e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1048,C48,2025 02 24 15 00 00,0.0008235272252932,-4.576783396715e-12,0.0,16.0,-151.8125,3.669795718865e-09,0.07769541534305,-7.491558790207e-06,0.0003449413925409,4.637520760298e-06,5282.633888245,140400.0,-2.002343535423e-08,-1.303006366508,-1.257285475731e-08,0.9653593352055,267.9375,-1.481929970983,-6.930645832075e-09,-1.578637185147e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1049,C48,2025 02 24 16 00 00,0.0008235106943175,-4.576783396715e-12,0.0,17.0,-136.296875,3.73837000383e-09,0.5686161656942,-6.740912795067e-06,0.0003430435899645,4.402827471495e-06,5282.629562378,144000.0,4.656612873077e-09,-1.303031217098,-6.053596735001e-09,0.9653587149282,272.78125,-1.485286737457,-6.943503510506e-09,-1.735786588193e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1050,C48,2025 02 24 17 00 00,0.0008234941633418,-4.575895218295e-12,0.0,18.0,-132.71875,3.754084944135e-09,1.057249983025,-6.56396150589e-06,0.0003427213523537,4.468485713005e-06,5282.62862587,147600.0,4.19095158577e-09,-1.303056186183,6.519258022308e-09,0.9653580493005,271.671875,-1.486355007052,-6.952432453861e-09,-1.775073938955e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1051,C48,2025 02 24 18 00 00,0.0008234777487814,-4.575895218295e-12,0.0,19.0,-131.25,3.693010971588e-09,1.539751048812,-6.499700248241e-06,0.0003427749034017,3.905966877937e-06,5282.632005692,151200.0,4.656612873077e-09,-1.303081215249,8.381903171539e-09,0.9653574129311,284.34375,-1.481290336385,-6.952075296127e-09,-1.778645516296e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1052,C48,2025 02 24 19 00 00,0.0008234612178057,-4.575895218295e-12,0.0,10.0,-124.390625,3.642651731066e-09,2.024158358298,-6.206333637238e-06,0.0003423400921747,3.690831363201e-06,5282.634283066,154800.0,4.19095158577e-09,-1.303106215056,2.374872565269e-08,0.9653568233751,289.375,-1.478133325523,-6.939931933164e-09,-1.835790753768e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1053,C48,2025 02 24 20 00 00,0.0008234458509833,-4.64872584871e-12,0.0,1.0,-131.328125,3.664081195118e-09,2.513538578377,-6.543472409248e-06,0.000343270949088,3.478024154902e-06,5282.632112503,158400.0,-3.725290298462e-08,-1.303131030535,2.514570951462e-08,0.9653562250416,293.90625,-1.479949959639,-6.921359730986e-09,-2.092944322389e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1054,C48,2025 02 24 21 00 00,0.0008234279230237,-4.796163466381e-12,0.0,1.0,-133.46875,3.718012012981e-09,3.001972937068,-6.64172694087e-06,0.0003449724754319,2.908054739237e-06,5282.628736496,162000.0,-5.168840289116e-08,-1.303155647058,-4.563480615616e-08,0.9653554745646,306.40625,-1.480819839987,-6.91743099591e-09,-2.621537768999e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1055,C48,2025 02 24 22 00 00,0.000823411042802,-4.76774175695e-12,0.0,1.0,-136.28125,3.733012637817e-09,-2.79306962951,-6.800517439842e-06,0.000344647327438,2.977903932333e-06,5282.629465103,165600.0,2.887099981308e-08,-1.303180206526,-7.124617695808e-08,0.9653544271153,305.53125,-1.481397035778,-6.947789403316e-09,-3.182275411687e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1056,C48,2025 02 24 23 00 00,0.000823394046165,-4.757971794334e-12,0.0,1.0,-150.4375,3.718012012981e-09,-2.301270252023,-7.529743015766e-06,0.0003432820085436,2.800021320581e-06,5282.633361816,169200.0,6.332993507385e-08,-1.303204951786,-2.328306436539e-09,0.9653530607498,308.953125,-1.485631178593,-7.000291590243e-09,-3.532289991199e-10,0.0,999.0,,2.0,1.0,1.7e-09,1.7e-09,,,
1057,C49,2025 02 24 00 00 00,-4.894915036857e-06,-5.549338766286e-12,0.0,11.0,103.6875,3.670152876599e-09,1.346233004923,5.213543772697e-06,0.00037178886123,8.219853043556e-06,5282.648239136,86400.0,-1.769512891769e-08,2.891612987996,4.097819328308e-08,0.9581394746064,193.40625,0.639215478919,-6.727780239052e-09,-2.250093725435e-11,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1058,C49,2025 02 24 01 00 00,-4.914938472211e-06,-5.548450587867e-12,0.0,12.0,103.5,3.66086677551e-09,1.83375718865,5.193985998631e-06,0.0003718708176166,8.272938430309e-06,5282.648227692,90000.0,-3.0267983675e-08,2.891588662594,1.396983861923e-08,0.9581394789952,192.1875,0.6392512560436,-6.706707932734e-09,-8.928943354902e-12,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1059,C49,2025 02 24 02 00 00,-4.934961907566e-06,-5.547562409447e-12,0.0,13.0,107.921875,3.692296656119e-09,2.324526793231,5.414243787527e-06,0.0003729682648554,8.820090442896e-06,5282.645067215,93600.0,-2.281740307808e-08,2.891564495188,-1.024454832077e-08,0.9581395331232,181.15625,0.6360416664427,-6.689921519227e-09,-2.142946405177e-12,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1060,C49,2025 02 24 03 00 00,-4.954868927598e-06,-5.546674231027e-12,0.0,14.0,106.890625,3.693725287056e-09,2.812744738063,5.336478352547e-06,0.0003734199563041,9.031966328621e-06,5282.644067764,97200.0,-2.654269337654e-08,2.891540419945,-4.656612873077e-10,0.9581395419007,177.46875,0.6353848015959,-6.685992784151e-09,-5.357366012941e-12,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1061,C49,2025 02 24 04 00 00,-4.974892362952e-06,-5.545786052608e-12,0.0,15.0,120.53125,3.628008263964e-09,-2.982052738535,5.903653800488e-06,0.0003715915372595,9.05292108655e-06,5282.647680283,100800.0,-1.071020960808e-08,2.891516271556,-1.443549990654e-08,0.9581394746064,176.984375,0.6345582850653,-6.698850462582e-09,5.714523747137e-12,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1062,C49,2025 02 24 05 00 00,-4.994799382985e-06,-5.544009695768e-12,0.0,16.0,128.59375,3.554790928454e-09,-2.492014503755,6.220769137144e-06,0.0003701960667968,9.411014616489e-06,5282.650918961,104400.0,-5.587935447693e-09,2.891492133408,-1.210719347e-08,0.9581394921614,167.640625,0.6320799292147,-6.700993408987e-09,8.928943354902e-12,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1063,C49,2025 02 24 06 00 00,-5.014822818339e-06,-5.543121517348e-12,0.0,17.0,132.859375,3.564791345011e-09,-2.007436856477,6.455928087234e-06,0.0003706369316205,8.947681635618e-06,5282.648603439,108000.0,-1.862645149231e-09,2.89146804061,-1.722946763039e-08,0.9581395214198,175.25,0.635061021252,-6.70206488219e-09,3.928735076157e-12,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1064,C49,2025 02 24 07 00 00,-5.034729838371e-06,-5.542233338929e-12,0.0,18.0,144.046875,3.589078070936e-09,-1.524230819246,7.0845708251e-06,0.0003706499701366,8.75536352396e-06,5282.645460129,111600.0,4.656612873077e-09,2.891443933183,-1.8160790205e-08,0.9581395228827,178.859375,0.6394146230313,-6.70385067086e-09,0.0,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1065,C49,2025 02 24 08 00 00,-5.054636858404e-06,-5.541345160509e-12,0.0,19.0,139.890625,3.541933250023e-09,-1.034716497855,6.970949470997e-06,0.0003711334429681,8.597504347563e-06,5282.647140503,115200.0,-4.19095158577e-09,2.891419833071,-6.519258022308e-09,0.9581394716806,183.90625,0.637460833031,-6.715279718355e-09,-2.857261873569e-12,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1066,C49,2025 02 24 09 00 00,-5.074660293758e-06,-5.540456982089e-12,0.0,20.0,139.390625,3.46085844436e-09,-0.5460228149905,6.935093551874e-06,0.0003716425271705,8.482486009598e-06,5282.648410797,118800.0,5.681067705154e-08,2.891395694922,9.778887033463e-09,0.9581397379317,188.921875,0.6363268476931,-6.658848796352e-09,-6.785996949726e-12,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1067,C49,2025 02 24 10 00 00,-5.09456731379e-06,-5.53956880367e-12,0.0,21.0,126.6875,3.475859069196e-09,-0.05870144729947,6.272457540035e-06,0.0003697626525536,8.770264685154e-06,5282.64474678,122400.0,4.19095158577e-08,2.891371902023,6.61239027977e-08,0.9581398944639,183.671875,0.6365645499372,-6.617061341451e-09,-3.035840740667e-11,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1068,C49,2025 02 24 11 00 00,-5.114590749145e-06,-5.53956880367e-12,0.0,1.0,115.46875,3.501574426058e-09,0.4304875591462,5.753245204687e-06,0.0003682017559186,8.528120815754e-06,5282.641489029,126000.0,-6.332993507385e-08,2.891348515814,6.752088665962e-08,0.9581399251852,188.90625,0.6349356403951,-6.570273678271e-09,-9.643258823294e-11,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1069,C49,2025 02 24 12 00 00,-5.136127583683e-06,-5.501377131623e-12,0.0,1.0,114.84375,3.484430854817e-09,0.915677414234,5.730893462896e-06,0.0003687968710437,8.963979780674e-06,5282.643554688,129600.0,-7.729977369308e-08,2.891325300767,-3.678724169731e-08,0.9581395726219,181.171875,0.6373069238086,-6.565987785461e-09,-1.728643433509e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1070,C49,2025 02 24 13 00 00,-5.155801773071e-06,-5.491607169006e-12,0.0,1.0,102.5625,3.461929917563e-09,1.397447154106,5.070120096207e-06,0.0003692233003676,9.50088724494e-06,5282.647802353,133200.0,4.656612873077e-09,2.891302003797,-5.867332220078e-08,0.9581388382371,171.140625,0.6430975909789,-6.597774823804e-09,-2.282237921513e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1071,C49,2025 02 24 14 00 00,-5.175825208426e-06,-5.51025891582e-12,0.0,1.0,99.171875,3.493716955906e-09,1.883781376861,4.80143353343e-06,0.0003691759193316,9.474344551563e-06,5282.648679733,136800.0,2.747401595116e-08,2.891278398151,-1.676380634308e-08,0.958137875637,170.875,0.6443225537292,-6.629204704414e-09,-2.500104139373e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1072,C49,2025 02 24 15 00 00,-5.195965059102e-06,-5.536016089991e-12,0.0,1.0,102.109375,3.59193533281e-09,2.374347074069,4.90341335535e-06,0.0003703270340338,9.88133251667e-06,5282.645572662,140400.0,-8.381903171539e-09,2.891254558438,-1.583248376846e-08,0.9581368369651,159.34375,0.6413161005441,-6.658134480883e-09,-2.500104139373e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1073,C49,2025 02 24 16 00 00,-5.216454155743e-06,-5.585754081494e-12,0.0,1.0,99.328125,3.660152460041e-09,2.862727769999,4.869885742664e-06,0.000371050555259,1.000054180622e-05,5282.644058228,144000.0,-2.188608050346e-08,2.891230557804,-2.421438694e-08,0.9581358846055,154.125,0.640496020853,-6.670277843846e-09,-2.478674675321e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
1074,C49,2025 02 24 17 00 00,-5.236594006419e-06,-5.585754081494e-12,0.0,2.0,112.9375,3.64729478161e-09,-2.931761295671,5.626119673252e-06,0.0003692023456097,1.010950654745e-05,5282.647762299,147600.0,1.8160790205e-08,2.89120635675,-5.122274160385e-08,0.9581348883582,151.9375,0.6393610626746,-6.698493304848e-09,-2.217949529358e-10,0.0,999.0,,2.0,1.0,-3.2e-09,-3.2e-09,,,
