OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,Shape_Leng,zone,LocationID,borough,F_id,created_by,name,tourism,FID_1,addr_state,ele,gnis_featu,source,name_zh,addr_city,addr_count,addr_house,addr_postc,addr_stree,internet_a,internet_1,smoking,website,branch,brand,brand_wiki,phone,wikidata,addr_flats,email,nysgissam_,official_n,ref,operator,rooms,wheelchair,old_name,air_condit,bar,operator_t,operator_w,reservatio,wikipedia,alt_name,bathroom_p,check_da_1,fax,check_date,brand_shor,short_name,contact_em,contact_fa,contact_tw,fitness_ce,name_es,contact_we,addr_floor,level,payment_ca,payment_ma,payment_vi,contact_in,dof,payment_co,payment_cr,payment_de,opening_ho,dog,building_l,height,start_date,breakfast,image,facebook,internet_2,toilets_wh,contact_ye,disused_we,contact_ph,contact_pi,descriptio,swimming_p,name_en,name_de,amenity,payment_di,payment_am,payment__1,nysgissa_1,building,year,payment__2,historic,payment_ch,operator_1,pets,country,payment__3,brand_webs,mobile,stars,elementary,note,contact_wh,Shape_Length,Shape_Area,pickup_by_zone_csv_LocationID,pickup_count,pickup_by_zone_csv_Borough,pickup_by_zone_csv_Zone,pickup_by_zone_csv_service_zone,LocationID_1,dropoff_count,Borough_1,Zone_1,service_zone
183,0,182,183,0.039826296034800,Pelham Bay,183,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12889.039215511035000,0.000095192945107,183,261,Bronx,Pelham Bay,Boro Zone,183,470,Bronx,Pelham Bay,Boro Zone
184,0,183,184,0.260815683043000,Pelham Bay Park,184,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111289.885988671380000,0.001988833631030,184,27,Bronx,Pelham Bay Park,Boro Zone,184,77,Bronx,Pelham Bay Park,Boro Zone
185,0,184,185,0.086161968163600,Pelham Parkway,185,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25816.881790814197000,0.000228537100218,185,458,Bronx,Pelham Parkway,Boro Zone,185,1120,Bronx,Pelham Parkway,Boro Zone
186,1,185,186,0.024696390223400,Penn Station/Madison Sq West,186,Manhattan,node/5758246021,,Hotel Hayden,hotel,node/5758246021,,,,,,,,,,,,,,https://www.hotelhaydennyc.com/,,,,+1 844-423-6004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7760.914438669990900,0.000037072941695,186,128080,Manhattan,Penn Station/Madison Sq West,Yellow Zone,186,86147,Manhattan,Penn Station/Madison Sq West,Yellow Zone
187,1,186,187,0.126868431324000,Port Richmond,187,Staten Island,node/12990538056,,Days Inn,hotel,node/12990538056,,,,,,,,,,,,,,,,Days Inn,Q1047239,,,,,,Days Inn by Wyndham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38922.455254420573000,0.000421195755741,187,3,Staten Island,Port Richmond,Boro Zone,187,39,Staten Island,Port Richmond,Boro Zone
188,1,187,188,0.097798396836700,Prospect-Lefferts Gardens,188,Brooklyn,node/13433380153,,Sleep Inn,hotel,node/13433380153,,,,,,,,,,,,,,,,Sleep Inn,Q69588194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29573.214270101595000,0.000313003032771,188,3703,Brooklyn,Prospect-Lefferts Gardens,Boro Zone,188,5505,Brooklyn,Prospect-Lefferts Gardens,Boro Zone
189,0,188,189,0.048674330650200,Prospect Heights,189,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15002.678635009113000,0.000101427594033,189,1734,Brooklyn,Prospect Heights,Boro Zone,189,4314,Brooklyn,Prospect Heights,Boro Zone
190,0,189,190,0.074329466082900,Prospect Park,190,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24205.067085001010000,0.000270873666522,190,312,Brooklyn,Prospect Park,Boro Zone,190,705,Brooklyn,Prospect Park,Boro Zone
191,0,190,191,0.130932637664000,Queens Village,191,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41781.343585793838000,0.000688460603185,191,856,Queens,Queens Village,Boro Zone,191,1470,Queens,Queens Village,Boro Zone
192,0,191,192,0.111964619710000,Queensboro Hill,192,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33948.002016809602000,0.000373808019026,192,226,Queens,Queensboro Hill,Boro Zone,192,586,Queens,Queensboro Hill,Boro Zone
193,4,192,193,0.065529958480100,Queensbridge/Ravenswood,193,Queens,node/4088705662,,,hotel,node/4088705662,NY,,,,,Long Island City,,38-70,11101,12th Street,,,,https://qns.com/story/2016/03/18/a-16-story-139-unit-hotel-will-rise-in-long-island-city/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A 16-story, 139-room hotel.",,,,,,,,,,,,,,,,,,,,,,,,19629.405184534680000,0.000145591657944,193,2155,Queens,Queensbridge/Ravenswood,Boro Zone,193,2877,Queens,Queensbridge/Ravenswood,Boro Zone
194,0,193,194,0.081793835353200,Randalls Island,194,Manhattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24946.458284745142000,0.000273481702719,194,181,Manhattan,Randalls Island,Yellow Zone,194,856,Manhattan,Randalls Island,Yellow Zone
195,0,194,195,0.131308244067000,Red Hook,195,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50887.942018896880000,0.000801651953985,195,1685,Brooklyn,Red Hook,Boro Zone,195,2888,Brooklyn,Red Hook,Boro Zone
196,2,195,196,0.083242110633200,Rego Park,196,Queens,node/5312845219,,Haven Hotel,hotel,node/5312845219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26675.839220201444000,0.000197471333600,196,871,Queens,Rego Park,Boro Zone,196,1888,Queens,Rego Park,Boro Zone
197,0,196,197,0.108568532229000,Richmond Hill,197,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33743.242609396562000,0.000504689160432,197,2048,Queens,Richmond Hill,Boro Zone,197,2519,Queens,Richmond Hill,Boro Zone
198,0,197,198,0.134094242763000,Ridgewood,198,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40616.101906376294000,0.000499809882564,198,1536,Queens,Ridgewood,Boro Zone,198,4104,Queens,Ridgewood,Boro Zone
200,0,199,200,0.112661735435000,Riverdale/North Riverdale/Fieldston,200,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31842.581393500233000,0.000744643168558,200,464,Bronx,Riverdale/North Riverdale/Fieldston,Boro Zone,200,1832,Bronx,Riverdale/North Riverdale/Fieldston,Boro Zone
201,0,200,201,0.130404117686000,Rockaway Park,201,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35414.078024050170000,0.000619350747819,201,216,Queens,Rockaway Park,Boro Zone,201,568,Queens,Rockaway Park,Boro Zone
202,1,201,202,0.069921571261800,Roosevelt Island,202,Manhattan,node/8562244620,,Graduate Roosevelt Island,hotel,node/8562244620,,,,,,,,22,,North Loop Road,,,,https://www.graduatehotels.com/roosevelt-island/,,Graduate,Q85846030,,,,,,Graduate Hotels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21608.045015895899000,0.000106175396322,202,670,Manhattan,Roosevelt Island,Boro Zone,202,2222,Manhattan,Roosevelt Island,Boro Zone
203,0,202,203,0.189937815868000,Rosedale,203,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63583.444776728938000,0.000615129861659,203,424,Queens,Rosedale,Boro Zone,203,1038,Queens,Rosedale,Boro Zone
204,1,203,204,0.101912418311000,Rossville/Woodrow,204,Staten Island,node/12540015996,,The Old Bermuda Inn,hotel,node/12540015996,,,,,,,,,,,,,,https://www.theoldbermudainn.com/,,,,+1-718-948-7600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33248.824137491414000,0.000641384265972,204,2,Staten Island,Rossville/Woodrow,Boro Zone,204,16,Staten Island,Rossville/Woodrow,Boro Zone
205,0,204,205,0.141953388327000,Saint Albans,205,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45409.040732640671000,0.000766216513505,205,1309,Queens,Saint Albans,Boro Zone,205,2139,Queens,Saint Albans,Boro Zone
206,1,205,206,0.212756793386000,Saint George/New Brighton,206,Staten Island,node/4409340621,,Richmond Hotel,hotel,node/4409340621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67954.385591696337000,0.000944392507762,206,20,Staten Island,Saint George/New Brighton,Boro Zone,206,110,Staten Island,Saint George/New Brighton,Boro Zone
207,0,206,207,0.028375683149200,Saint Michaels Cemetery/Woodside,207,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8939.745416027239100,0.000044723084844,207,177,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,207,124,Queens,Saint Michaels Cemetery/Woodside,Boro Zone
208,0,207,208,0.214721009581000,Schuylerville/Edgewater Park,208,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90932.646829467893000,0.002020325989690,208,544,Bronx,Schuylerville/Edgewater Park,Boro Zone,208,1216,Bronx,Schuylerville/Edgewater Park,Boro Zone
209,2,208,209,0.030695311347300,Seaport,209,Manhattan,node/2825125240,,"33 Hotel, New York City, Seaport",hotel,node/2825125240,NY,,,,,New York,,33,10038,Peck Slip,wlan,no,no,https://www.33hotel.com/,,,,+1 212 766 6600,,,info@33hotel.com,,,,,66,yes,,,yes,,,,,,,,,2024-02-10,,,,,,,,,,,yes,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8401.454625992408200,0.000038870335121,209,10062,Manhattan,Seaport,Yellow Zone,209,12693,Manhattan,Seaport,Yellow Zone
210,0,209,210,0.114851983372000,Sheepshead Bay,210,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61834.942780095378000,0.000453155131253,210,845,Brooklyn,Sheepshead Bay,Boro Zone,210,1351,Brooklyn,Sheepshead Bay,Boro Zone
211,3,210,211,0.025234508213200,SoHo,211,Manhattan,node/2477507999,,Modernhaus SoHo,hotel,node/2477507999,NY,,,,,New York,,27,10013,Grand Street,wlan,,no,https://www.modernhaushotel.com/,SoHo,,,+1-212-465-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8150.381578661139400,0.000039729196609,211,33646,Manhattan,SoHo,Yellow Zone,211,36068,Manhattan,SoHo,Yellow Zone
212,0,211,212,0.067129065342900,Soundview/Bruckner,212,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19758.231289676281000,0.000161276191858,212,696,Bronx,Soundview/Bruckner,Boro Zone,212,834,Bronx,Soundview/Bruckner,Boro Zone
213,0,212,213,0.159958783822000,Soundview/Castle Hill,213,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60592.162941953262000,0.000904077906339,213,1378,Bronx,Soundview/Castle Hill,Boro Zone,213,1816,Bronx,Soundview/Castle Hill,Boro Zone
214,0,213,214,0.135300314246000,South Beach/Dongan Hills,214,Staten Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42077.599454768293000,0.000811976523012,214,41,Staten Island,South Beach/Dongan Hills,Boro Zone,214,107,Staten Island,South Beach/Dongan Hills,Boro Zone
215,0,214,215,0.103556453625000,South Jamaica,215,Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32122.429216384375000,0.000395647022725,215,1354,Queens,South Jamaica,Boro Zone,215,1793,Queens,South Jamaica,Boro Zone
216,3,215,216,0.116797554681000,South Ozone Park,216,Queens,node/3822448402,,Hilton Garden Inn Queens/JFK Airport,hotel,node/3822448402,NY,,,,鏃朵唬骞垮満甯屽皵椤胯姳鍥厭搴?,New York,,148-18,11430,134th Street,,,,https://www.hilton.com/en/hotels/jfkqagi-hilton-garden-inn-queens-jfk-airport/,Queens/JFK Airport,Hilton Garden Inn,Q1162859,,,,,,,JFKQAGI,Hilton,,,,,,,,,,,,,,,,,,,,,,https://www.hilton.com/en/hotels/jfkqagi-hilton-garden-inn-queens-jfk-airport/,,,,,,,,,,,,,,,,,,,,,,,+1 718-322-4448,,,,,,,,,,,,,,,,,,,,,,,,,,36708.845104681881000,0.000816076647781,216,2792,Queens,South Ozone Park,Boro Zone,216,5165,Queens,South Ozone Park,Boro Zone
217,0,216,217,0.055390525128500,South Williamsburg,217,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16874.482721614113000,0.000114733270758,217,607,Brooklyn,South Williamsburg,Boro Zone,217,1440,Brooklyn,South Williamsburg,Boro Zone
218,2,217,218,0.083700828104900,Springfield Gardens North,218,Queens,node/455890655,,,hotel,node/455890655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25441.437007144879000,0.000281293736407,218,872,Queens,Springfield Gardens North,Boro Zone,218,1661,Queens,Springfield Gardens North,Boro Zone
219,1,218,219,0.155126669675000,Springfield Gardens South,219,Queens,node/5652846284,,Marriott,hotel,node/5652846284,,,,,,,,,,South Conduit Avenue,,,,,,Marriott,Q1141173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45274.826793334149000,0.000428176336771,219,966,Queens,Springfield Gardens South,Boro Zone,219,1871,Queens,Springfield Gardens South,Boro Zone
220,0,219,220,0.106015943267000,Spuyten Duyvil/Kingsbridge,220,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27964.558184812126000,0.000313035744467,220,775,Bronx,Spuyten Duyvil/Kingsbridge,Boro Zone,220,2138,Bronx,Spuyten Duyvil/Kingsbridge,Boro Zone
221,0,220,221,0.166218220846000,Stapleton,221,Staten Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56433.807801666982000,0.000890111567051,221,69,Staten Island,Stapleton,Boro Zone,221,110,Staten Island,Stapleton,Boro Zone
222,0,221,222,0.048389352797600,Starrett City,222,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17405.793822398089000,0.000130268343918,222,1007,Brooklyn,Starrett City,Boro Zone,222,1138,Brooklyn,Starrett City,Boro Zone
223,1,222,223,0.166021925275000,Steinway,223,Queens,node/2853370185,,WESTWAY HOTEL LAGUARDIA AIRPORT,hotel,node/2853370185,,,,,,,,72-05,11370,Astoria Boulevard,,,,http://www.westwayhostel.com/,,,,+1-718-440-9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00 - 24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43012.744332592491000,0.000764360700580,223,2541,Queens,Steinway,Boro Zone,223,5590,Queens,Steinway,Boro Zone
224,0,223,224,0.044020446276900,Stuy Town/Peter Cooper Village,224,Manhattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10634.983469094839000,0.000098478698914,224,8666,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone,224,15972,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone
225,1,224,225,0.088799207328100,Stuyvesant Heights,225,Brooklyn,node/13007391801,,Hotel 1080,hotel,node/13007391801,,,,,,,,1084,,Broadway,wlan,,,https://hotel1080.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28239.102741642822000,0.000310835395162,225,4293,Brooklyn,Stuyvesant Heights,Boro Zone,225,6873,Brooklyn,Stuyvesant Heights,Boro Zone
226,1,225,226,0.168957762041000,Sunnyside,226,Queens,node/2844936128,,La Quinta Inn,hotel,node/2844936128,,,,,,,,37-18,11101,Queens Boulevard,,,,,,La Quinta Inn,Q6464734,,,,,,La Quinta Inn by Wyndham,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54986.244292133553000,0.000761944145040,226,6519,Queens,Sunnyside,Boro Zone,226,7342,Queens,Sunnyside,Boro Zone
227,1,226,227,0.082830157078900,Sunset Park East,227,Brooklyn,node/12706308101,,,hotel,node/12706308101,,,,,鍏ぇ閬撲綇瀹?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25948.836645571595000,0.000268316529534,227,638,Brooklyn,Sunset Park East,Boro Zone,227,1460,Brooklyn,Sunset Park East,Boro Zone
228,0,227,228,0.177685177706000,Sunset Park West,228,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84586.767333607961000,0.000993414783816,228,2352,Brooklyn,Sunset Park West,Boro Zone,228,3882,Brooklyn,Sunset Park West,Boro Zone
229,0,228,229,0.042525290011600,Sutton Place/Turtle Bay North,229,Manhattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10629.203386219677000,0.000094705823093,229,65799,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,229,79882,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
230,14,229,230,0.031028309677900,Times Sq/Theatre District,230,Manhattan,node/1273406878,,Tempo by Hilton New York Times Square,hotel,node/1273406878,NY,,,,绾界害鏃朵唬骞垮満甯屽皵椤块€告灄濂楁埧閰掑簵,New York,US,1568,10036,Broadway,,,,https://www.hilton.com/en/hotels/nyctepo-tempo-new-york-times-square/,,DoubleTree,Q2504643,+1-212-262-8100,,,,,DoubleTree by Hilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9892.934925594701800,0.000056091446327,230,124068,Manhattan,Times Sq/Theatre District,Yellow Zone,230,116292,Manhattan,Times Sq/Theatre District,Yellow Zone
231,6,230,231,0.063420116558700,TriBeCa/Civic Center,231,Manhattan,node/889473084,,The Frederick Hotel,hotel,node/889473084,,,,,,,,,,,wlan,,,,,,,,Q22674044,,,,,,,,,The Cosmopolitan Hotel - Tribeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15554.519335198698000,0.000166929752992,231,58610,Manhattan,TriBeCa/Civic Center,Yellow Zone,231,69756,Manhattan,TriBeCa/Civic Center,Yellow Zone
232,0,231,232,0.061470908533100,Two Bridges/Seward Park,232,Manhattan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17021.505036430146000,0.000216049973456,232,11032,Manhattan,Two Bridges/Seward Park,Yellow Zone,232,21737,Manhattan,Two Bridges/Seward Park,Yellow Zone
233,2,232,233,0.048035918294000,UN/Turtle Bay South,233,Manhattan,node/2711712840,,Westgate New York Grand Central Hotel,hotel,node/2711712840,,,,,,New York,,304,10017,East 42nd Street,yes,,,https://www.westgateresorts.com/hotels/new-york/midtown-manhattan/westgate-new-york-grand-central/,,Westgate Resorts,,+1 212 986 8800,,,wgny-fdm@wgresorts.com,,Hilton Manhattan East,,,299,yes,,,,,,,,,,,,2025-05-27,,,,https://www.facebook.com/WestgateNYC/,https://twitter.com/WestgateResorts,,,,,,yes,,,https://www.instagram.com/WestgateNYC,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13289.473752675349000,0.000116188094682,233,43336,Manhattan,UN/Turtle Bay South,Yellow Zone,233,57237,Manhattan,UN/Turtle Bay South,Yellow Zone
234,7,233,234,0.036072199498400,Union Sq,234,Manhattan,node/990032612,,Latham,hotel,node/990032612,NY,,,,,New York,US,4,,East 28th Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11516.504056342015000,0.000073105438289,234,109720,Manhattan,Union Sq,Yellow Zone,234,99091,Manhattan,Union Sq,Yellow Zone
235,0,234,235,0.076166842651900,University Heights/Morris Heights,235,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24299.268905061657000,0.000212844547337,235,1163,Bronx,University Heights/Morris Heights,Boro Zone,235,1561,Bronx,University Heights/Morris Heights,Boro Zone
236,2,235,236,0.044251922309900,Upper East Side North,236,Manhattan,node/5356822882,,The Mark,hotel,node/5356822882,NY,,,,,New York,,25,10075,East 77th Street,,,,https://www.themarkhotel.com/,,,,+1-212-744-4300,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/TheMarkHotelNY/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14269.182972773597000,0.000102864345211,236,169973,Manhattan,Upper East Side North,Yellow Zone,236,176501,Manhattan,Upper East Side North,Yellow Zone
237,3,236,237,0.042212600338800,Upper East Side South,237,Manhattan,node/7079516085,,,hotel,node/7079516085,,,,,,,,692,,Madison Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13583.330541051762000,0.000095987320662,237,194813,Manhattan,Upper East Side South,Yellow Zone,237,177268,Manhattan,Upper East Side South,Yellow Zone
238,3,237,238,0.060109311403300,Upper West Side North,238,Manhattan,node/1809517485,,Night Hotel,hotel,node/1809517485,NY,,,,,New York,US,215,10025,West 94th Street,,,,https://www.nighthotelbroadway.com,,,,+1-212-866-6400,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14382.090990290400000,0.000184763693765,238,76143,Manhattan,Upper West Side North,Yellow Zone,238,84337,Manhattan,Upper West Side North,Yellow Zone
239,7,238,239,0.063626115295800,Upper West Side South,239,Manhattan,node/368061418,,Hotel Belleclaire,hotel,node/368061418,NY,24,2083403,USGS Geonames,,New York,US,2175,10024,Broadway,wlan,no,no,https://www.hotelbelleclaire.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18448.892729829880000,0.000204715440774,239,103753,Manhattan,Upper West Side South,Yellow Zone,239,104706,Manhattan,Upper West Side South,Yellow Zone
240,0,239,240,0.146069764379000,Van Cortlandt Park,240,Bronx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45816.143591942753000,0.000722130920707,240,127,Bronx,Van Cortlandt Park,Boro Zone,240,293,Bronx,Van Cortlandt Park,Boro Zone
