Êý¾Ý×éÊý,ÎÀÐÇPRNºÅ,ÀúÔª,ÎÀÐÇÖÓÆ«²î(s),ÎÀÐÇÖÓÆ¯ÒÆ(s/s),ÎÀÐÇÖÓÆ¯ÒÆËÙ¶È(s/s*s),IODE,C_rs,n,M0,C_uc,e,C_us,sqrt_A,TEO,C_ic,OMEGA,C_is,I_0,C_rc,w,OMEGA_DOT,IDOT,L2_code,PS_week_num,L2_P_code,ÎÀÐÇ¾«¶È(m),ÎÀÐÇ½¡¿µ×´Ì¬,TGD,IODC,X,Y,Z
896,C42,2025 01 27 07 00 00,-0.0005793110467494,-1.157207663027e-11,0.0,1.0,-189.96875,3.373354799482e-09,-1.582986969441,-9.339768439531e-06,0.001469451817684,7.440336048603e-06,5282.632833481,111600.0,-4.982575774193e-08,-0.8009815266556,1.210719347e-08,0.9795082853432,219.734375,-1.101549357324,-6.583845672171e-09,-1.060758470562e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
897,C42,2025 01 27 08 00 00,-0.0005793513264507,-1.143707351048e-11,0.0,1.0,-179.71875,3.332281660049e-09,-1.094533048609,-8.91275703907e-06,0.001470141345635,7.595866918564e-06,5282.635725021,115200.0,-5.122274160385e-09,-0.8010054482921,-1.583248376846e-08,0.9795078128206,216.15625,-1.102439932111,-6.613846921843e-09,-7.750322832055e-11,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
898,C42,2025 01 27 09 00 00,-0.0005793928867206,-1.146194250623e-11,0.0,1.0,-177.109375,3.31870966615e-09,-0.6067025707973,-8.79168510437e-06,0.001470517949201,7.764436304569e-06,5282.636770248,118800.0,-1.629814505577e-08,-0.8010291929154,-2.654269337654e-08,0.9795075334033,212.953125,-1.102708333691,-6.610275344501e-09,-8.821796034643e-11,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
899,C42,2025 01 27 10 00 00,-0.0005794384051114,-1.175326502789e-11,0.0,1.0,-168.75,3.379426480963e-09,-0.1192845071471,-8.408445864916e-06,0.001468757400289,7.30948522687e-06,5282.633308411,122400.0,4.656612873077e-10,-0.8010529082804,-3.539025783539e-08,0.979507198395,222.9375,-1.102564521529,-6.616347025982e-09,-1.014327965117e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
900,C42,2025 01 27 11 00 00,-0.0005794814787805,-1.183320108566e-11,0.0,1.0,-163.46875,3.397998683142e-09,0.3683913650933,-8.123461157084e-06,0.001468055299483,7.274560630322e-06,5282.631916046,126000.0,1.303851604462e-08,-0.8010766631442,-2.235174179077e-08,0.9795067858521,223.84375,-1.102677196943,-6.627418915743e-09,-1.107188976008e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
901,C42,2025 01 27 12 00 00,-0.0005795222241431,-1.165467722331e-11,0.0,1.0,-169.390625,3.332995975518e-09,0.8550200834984,-8.389353752136e-06,0.00146921724081,6.741844117641e-06,5282.635419846,129600.0,2.142041921616e-08,-0.8011005365043,-2.468004822731e-08,0.9795064230485,235.640625,-1.101742330848,-6.619918603324e-09,-1.103617398666e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
902,C42,2025 01 27 13 00 00,-0.0005795635515824,-1.1613821016e-11,0.0,1.0,-163.9375,3.277993684452e-09,1.341328367253,-8.122995495796e-06,0.001469729701057,6.119254976511e-06,5282.639148712,133200.0,2.747401595116e-08,-0.8011243615882,-2.607703208923e-08,0.9795060426898,248.53125,-1.100488383301,-6.616347025982e-09,-1.096474243982e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
903,C42,2025 01 27 14 00 00,-0.0005796068580821,-1.181188480359e-11,0.0,1.0,-165.296875,3.267278952426e-09,1.828984980177,-8.223578333855e-06,0.001469848677516,6.076414138079e-06,5282.638834,136800.0,8.847564458847e-09,-0.8011481091373,-1.210719347e-08,0.9795057032928,249.546875,-1.100584024497,-6.603846505286e-09,-1.210764718925e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
904,C42,2025 01 27 15 00 00,-0.0005796483019367,-1.170707975007e-11,0.0,1.0,-173.296875,3.290137047414e-09,2.317377578409,-8.683651685715e-06,0.00147095893044,5.562789738178e-06,5282.635612488,140400.0,1.955777406693e-08,-0.801171937147,-4.656612873077e-10,0.979505252714,258.5625,-1.101415408156,-6.607060924893e-09,-1.114332130692e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
905,C42,2025 01 27 16 00 00,-0.0005796898622066,-1.166267082908e-11,0.0,1.0,-173.25,3.284779681401e-09,2.805123060681,-8.657108992338e-06,0.00147149967961,5.255918949842e-06,5282.634441376,144000.0,2.421438694e-08,-0.8011956539749,-1.583248376846e-08,0.9795048445598,263.0,-1.10159869131,-6.60848955583e-09,-1.235765760318e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
906,C42,2025 01 27 17 00 00,-0.0005797313060611,-1.160227469654e-11,0.0,1.0,-183.53125,3.226920128462e-09,-2.990340298191,-9.049661457539e-06,0.001470061019063,5.379784852266e-06,5282.637264252,147600.0,5.308538675308e-08,-0.8012193254524,-6.519258022308e-09,0.9795043471677,259.71875,-1.101758238619,-6.623490180666e-09,-1.407201472733e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
907,C42,2025 01 27 18 00 00,-0.000579772749916,-1.15774057008e-11,0.0,1.0,-189.671875,3.18906140864e-09,-2.50247467377,-9.2345289886e-06,0.00146929139737,5.31738623977e-06,5282.63898468,151200.0,4.79631125927e-08,-0.801243056909,3.632158041e-08,0.97950369178,262.46875,-1.10206261335,-6.65634869221e-09,-1.55363614375e-10,0.0,995.0,,2.0,0.0,-3.19000008631e-08,-3.19e-08,,,
908,C42,2025 01 27 19 00 00,-0.0005798143101856,-1.157118845185e-11,0.0,1.0,-190.625,3.237634860488e-09,-2.016041268097,-9.274110198021e-06,0.001470056246035,6.027054041624e-06,5282.635421753,154800.0,1.769512891769e-08,-0.8012670253592,4.284083843231e-08,0.9795030042089,249.171875,-1.100935216999,-6.682421206809e-09,-1.564350875779e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
909,C42,2025 01 27 20 00 00,-0.0005798562197015,-1.159161655551e-11,0.0,1.0,-198.28125,3.255849904932e-09,-1.529423113423,-9.660143405199e-06,0.001470118877478,6.360001862049e-06,5282.632720947,158400.0,1.862645149231e-08,-0.8012909689394,8.288770914078e-08,0.9795025755739,242.390625,-1.099991273498,-6.652062799402e-09,-1.707213969457e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
910,C42,2025 01 27 21 00 00,-0.0005798988277093,-1.165023633121e-11,0.0,1.0,-188.515625,3.19870466746e-09,-1.04099286992,-9.195413440466e-06,0.001470892108046,6.589107215405e-06,5282.635637283,162000.0,-4.097819328308e-08,-0.8013146930819,8.288770914078e-08,0.979502056238,237.546875,-1.100858791233,-6.626704600274e-09,-2.075086435679e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
911,C42,2025 01 27 22 00 00,-0.0005799407372251,-1.164845997437e-11,0.0,1.0,-185.8125,3.173703626066e-09,-0.5530557585465,-9.066890925169e-06,0.001471569179557,6.897374987602e-06,5282.637338638,165600.0,-8.102506399155e-08,-0.8013381144004,-1.490116119385e-08,0.9795013174644,231.703125,-1.101234494928,-6.614918395046e-09,-2.839403986859e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
912,C42,2025 01 27 23 00 00,-0.0005799821810797,-1.160582741022e-11,0.0,1.0,-176.765625,3.260492955476e-09,-0.0655647713559,-8.707866072655e-06,0.001469886978157,6.561167538166e-06,5282.634046555,169200.0,-8.847564458847e-09,-0.8013616088647,-5.075708031654e-08,0.9795002041837,240.203125,-1.101164427004,-6.640633751908e-09,-3.385855320179e-10,0.0,995.0,,2.0,0.0,-3.19e-08,-3.19e-08,,,
913,C43,2025 01 27 00 00 00,9.956723079085e-05,1.163513729807e-12,0.0,1.0,153.1875,3.897662192998e-09,0.9851777292697,7.690396159887e-06,0.0005809015128762,6.525311619043e-06,5282.669904709,86400.0,2.468004822731e-08,-2.931940811812,3.58559191227e-08,0.9490811282842,223.171875,0.5611316763809,-6.867071800087e-09,8.286059338669e-11,0.0,995.0,,2.0,0.0,-3.200000042725e-09,-3.200000042725e-09,,,
914,C43,2025 01 27 01 00 00,9.957072325051e-05,1.110223024625e-12,0.0,1.0,146.640625,3.871232667763e-09,1.470534288261,7.329043000937e-06,0.0005811337614432,6.884336471558e-06,5282.67244339,90000.0,7.916241884232e-09,-2.931965603885,5.634501576424e-08,0.9490814618296,216.3125,0.5633298453835,-6.862785895123e-09,9.786121912825e-11,0.0,995.0,,2.0,0.0,-3.200000042725e-09,-3.200000042725e-09,,,
915,C43,2025 01 27 02 00 00,9.957479778677e-05,1.119104808822e-12,0.0,1.0,147.796875,3.836231223e-09,1.958373093003,7.417984306812e-06,0.0005812512245029,6.95139169693e-06,5282.672058105,93600.0,-4.936009645462e-08,-2.931990542249,-7.450580596924e-09,0.949082060163,215.171875,0.5630451395815,-6.80849788698e-09,1.389343586023e-10,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
916,C43,2025 01 27 03 00 00,9.957992006093e-05,1.208810829212e-12,0.0,1.0,152.5,3.891590671801e-09,2.448399881911,7.634051144123e-06,0.0005829306319356,7.654074579477e-06,5282.66775322,97200.0,-7.450580596924e-09,-2.9320150827,9.313225746155e-09,0.9490827126245,199.65625,0.5605724232801,-6.777425164105e-09,1.350056235261e-10,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
917,C43,2025 01 27 04 00 00,9.958446025848e-05,1.234568003383e-12,0.0,1.0,155.359375,3.87194699642e-09,2.935970767836,7.70203769207e-06,0.0005825478583574,7.663853466511e-06,5282.668462753,100800.0,-2.700835466385e-08,-2.932039550005,-1.676380634308e-08,0.949083078354,200.984375,0.5605571006761,-6.803497678701e-09,1.417916204758e-10,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
918,C43,2025 01 27 05 00 00,9.958888404071e-05,1.231903468124e-12,0.0,1.0,170.765625,3.791586506226e-09,-2.858696119917,8.324161171913e-06,0.0005805246764794,7.721595466137e-06,5282.672548294,104400.0,-1.071020960808e-08,-2.932064118251,-2.793967723846e-08,0.9490835464878,199.578125,0.5595938276376,-6.814926726195e-09,1.521491947675e-10,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
919,C43,2025 01 27 06 00 00,9.959284216166e-05,1.190159082398e-12,0.0,1.0,175.28125,3.736941372894e-09,-2.370231484672,8.468981832266e-06,0.0005798152415082,7.844064384699e-06,5282.674247742,108000.0,-1.396983861923e-09,-2.932088702589,-2.048909664154e-08,0.9490840892304,194.640625,0.5586827807746,-6.818141145803e-09,1.60363822654e-10,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
920,C43,2025 01 27 07 00 00,9.959691669792e-05,1.177724584522e-12,0.0,1.0,181.171875,3.754799259603e-09,-1.885387094763,8.806120604277e-06,0.0005803091917187,7.22473487258e-06,5282.671035767,111600.0,1.024454832077e-08,-2.932113187449,-2.793967723846e-08,0.9490846612314,205.09375,0.5613913750613,-6.822069880879e-09,1.507205638307e-10,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
921,C43,2025 01 27 08 00 00,9.960110764951e-05,1.168842800325e-12,0.0,1.0,187.078125,3.759442310148e-09,-1.399307880573,9.220559149981e-06,0.0005802614614367,7.108319550753e-06,5282.669368744,115200.0,1.396983861923e-08,-2.93213762257,1.443549990654e-08,0.9490851542348,207.15625,0.5628662203117,-6.843499344931e-09,1.4214877821e-10,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
922,C43,2025 01 27 09 00 00,9.960494935513e-05,1.141309269315e-12,0.0,1.0,180.859375,3.655152251763e-09,-0.9100075650792,9.017530828714e-06,0.0005810327129439,6.872229278088e-06,5282.671836853,118800.0,6.00703060627e-08,-2.932162411717,-3.492459654808e-08,0.9490859383589,214.265625,0.5611204572622,-6.784568318789e-09,1.557207721095e-10,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
923,C43,2025 01 27 10 00 00,9.96112357825e-05,1.317168596415e-12,0.0,1.0,179.640625,3.622293740217e-09,-0.4223228363327,8.939765393734e-06,0.0005809889407828,6.973743438721e-06,5282.67181778,122400.0,5.355104804039e-08,-2.932186827819,-4.656612873077e-10,0.9490865410811,214.609375,0.5609890184615,-6.776710848636e-09,1.467918287546e-10,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
924,C43,2025 01 27 11 00 00,9.961531031877e-05,1.268318783332e-12,0.0,1.0,165.421875,3.641580257863e-09,0.06542834107874,8.230097591877e-06,0.0005789299029857,7.22985714674e-06,5282.667798996,126000.0,3.306195139885e-08,-2.932210963042,7.357448339462e-08,0.9490872988727,209.59375,0.5607910227399,-6.720637084368e-09,1.146476326769e-10,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
925,C43,2025 01 27 12 00 00,9.961717296392e-05,9.21041021229e-13,0.0,1.0,159.453125,3.653009305358e-09,0.5536227768166,7.980968803167e-06,0.0005781382787973,7.125549018383e-06,5282.666101456,129600.0,-6.705522537231e-08,-2.932234731072,5.867332220078e-08,0.9490878328378,212.296875,0.5601509668219,-6.679563944935e-09,4.928776731906e-11,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
926,C43,2025 01 27 13 00 00,9.962078183889e-05,9.4768637382e-13,0.0,1.0,158.4375,3.632294156774e-09,1.038791846764,7.931143045425e-06,0.0005789248971269,7.777940481901e-06,5282.669204712,133200.0,-6.61239027977e-08,-2.932258367439,-3.911554813385e-08,0.9490879952217,200.8125,0.5625366921626,-6.679563944935e-09,-2.214377952016e-11,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
927,C43,2025 01 27 14 00 00,9.962462354451e-05,9.841016890277e-13,0.0,1.0,149.84375,3.651223516687e-09,1.523772649396,7.390975952148e-06,0.0005790812429041,8.171889930964e-06,5282.672143936,136800.0,3.771856427193e-08,-2.932281989178,-4.051253199577e-08,0.9490877699323,194.21875,0.5651095964087,-6.724922977178e-09,-8.714648714384e-11,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
928,C43,2025 01 27 15 00 00,9.96288144961e-05,1.044497821567e-12,0.0,1.0,148.0625,3.669081403396e-09,2.010936728524,7.250811904669e-06,0.0005790592404082,8.163508027792e-06,5282.672567368,140400.0,8.847564458847e-09,-2.932306125863,-1.350417733192e-08,0.9490873968882,193.8125,0.5654986975078,-6.743138021622e-09,-8.786080261224e-11,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
929,C43,2025 01 27 16 00 00,9.963347110897e-05,1.117328451983e-12,0.0,1.0,151.21875,3.776585881389e-09,2.500894878779,7.365830242634e-06,0.0005808626301587,8.752569556236e-06,5282.668142319,144000.0,2.700835466385e-08,-2.932330407377,1.536682248116e-08,0.9490871438034,177.25,0.5630938781602,-6.730637500925e-09,-9.464679956196e-11,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
930,C43,2025 01 27 17 00 00,9.96378948912e-05,1.151967410351e-12,0.0,1.0,152.609375,3.827302279645e-09,2.988563914803,7.50320032239e-06,0.0005807472625747,8.693430572748e-06,5282.66834259,147600.0,-7.450580596924e-09,-2.93235478837,-3.445893526077e-08,0.9490865835057,176.828125,0.562979931471,-6.779925268244e-09,-8.107480566251e-11,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
931,C43,2025 01 27 18 00 00,9.964301716536e-05,1.232791646544e-12,0.0,1.0,168.71875,3.792300821694e-09,-2.805803642355,8.346512913704e-06,0.0005786076653749,8.872244507074e-06,5282.672756195,151200.0,2.654269337654e-08,-2.93237934345,-4.982575774193e-08,0.9490862177762,173.3125,0.5617172722476,-6.800640416828e-09,-6.000249934494e-11,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
932,C43,2025 01 27 19 00 00,9.96480230242e-05,1.282529638047e-12,0.0,1.0,173.84375,3.775157250453e-09,-2.316777275827,8.609611541033e-06,0.0005776442121714,9.306706488132e-06,5282.675252914,154800.0,5.541369318962e-08,-2.932404040433,-6.053596735001e-09,0.9490859793206,165.390625,0.5602445248218,-6.809569360183e-09,-2.321525272275e-11,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
933,C43,2025 01 27 20 00 00,9.965104982257e-05,1.170619157165e-12,0.0,1.0,181.125,3.831588172456e-09,-1.831985700186,8.923001587391e-06,0.0005780347855762,8.895061910152e-06,5282.672065735,158400.0,2.607703208923e-08,-2.932428722787,2.421438694e-08,0.9490859325072,175.09375,0.5630059128961,-6.799926101359e-09,6.071681481333e-12,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
934,C43,2025 01 27 21 00 00,9.965396020561e-05,1.062261389961e-12,0.0,1.0,189.078125,3.864446684002e-09,-1.34631155192,9.293202310801e-06,0.0005778986960649,8.827075362206e-06,5282.669940948,162000.0,-8.381903171539e-09,-2.93245321935,4.842877388e-08,0.9490859910239,176.65625,0.5648859206231,-6.799926101359e-09,1.964367538078e-11,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
935,C43,2025 01 27 22 00 00,9.965861681849e-05,1.149302875092e-12,0.0,1.0,183.375,3.765513991629e-09,-0.8569345180766,9.054783731699e-06,0.0005788049893454,8.47177579999e-06,5282.672651291,165600.0,4.2375177145e-08,-2.932477868057,-2.188608050346e-08,0.9490864298993,185.140625,0.5630636835311,-6.723137188507e-09,4.000166622996e-11,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
936,C43,2025 01 27 23 00 00,9.96629241854e-05,1.170619157165e-12,0.0,1.0,182.515625,3.755513575072e-09,-0.369114699086,9.009148925543e-06,0.0005789314163849,8.429400622845e-06,5282.672981262,169200.0,1.629814505577e-08,-2.932502082277,4.19095158577e-09,0.9490865381553,186.890625,0.5627973329622,-6.731351816394e-09,3.250135381184e-11,0.0,995.0,,2.0,0.0,-3.2e-09,-3.2e-09,,,
937,C44,2025 01 27 00 00 00,0.0007227255264297,1.110933567361e-11,0.0,1.0,154.890625,3.950164540209e-09,2.469551042622,7.755123078823e-06,0.0007832804694772,7.462222129107e-06,5282.625421524,86400.0,0.0,-2.931440321204,9.313225746155e-09,0.9495443627569,204.0,0.6008498627343,-6.77956811051e-09,1.200049986899e-10,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
938,C44,2025 01 27 01 00 00,0.0007227648748085,1.104627500581e-11,0.0,1.0,158.78125,3.922663394676e-09,2.957066764832,7.833354175091e-06,0.0007827087538317,7.456168532372e-06,5282.626512527,90000.0,-2.98023223877e-08,-2.931464854341,-3.166496753693e-08,0.949544611453,206.21875,0.6009016339422,-6.820641249943e-09,1.307197307158e-10,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
939,C44,2025 01 27 02 00 00,0.0007228042231873,1.101252422586e-11,0.0,1.0,172.9375,3.841231431279e-09,-2.837856614885,8.360017091036e-06,0.0007808313239366,7.559545338154e-06,5282.630310059,93600.0,-1.862645149231e-09,-2.931489511825,-4.610046744347e-08,0.9495450152184,203.421875,0.6002066352098,-6.838499136652e-09,1.471489864888e-10,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
940,C44,2025 01 27 03 00 00,0.0007228436879814,1.099920154957e-11,0.0,1.0,175.140625,3.80301555372e-09,-2.350133569388,8.40425491333e-06,0.0007805632194504,7.500406354666e-06,5282.630836487,97200.0,1.117587089539e-08,-2.931514216122,-2.98023223877e-08,0.949545540406,202.03125,0.6000490847844,-6.842785029463e-09,1.614352958566e-10,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
941,C44,2025 01 27 04 00 00,0.0007228843169287,1.111555292255e-11,0.0,1.0,181.8125,3.82087344043e-09,-1.864586624774,8.796341717243e-06,0.0007810631068423,6.912741810083e-06,5282.627613068,100800.0,2.002343535423e-08,-2.931538809238,-3.306195139885e-08,0.9495461167957,212.015625,0.6020674479887,-6.845642291336e-09,1.557207721095e-10,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
942,C44,2025 01 27 05 00 00,0.0007229237817228,1.107469671524e-11,0.0,1.0,181.328125,3.800872607315e-09,-1.376983917456,8.918810635805e-06,0.0007811674149707,6.845220923424e-06,5282.627695084,104400.0,1.955777406693e-08,-2.931563298487,2.235174179077e-08,0.9495466024845,213.453125,0.6020310403465,-6.874572067806e-09,1.450060400836e-10,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
943,C44,2025 01 27 06 00 00,0.0007229632465169,1.103384050793e-11,0.0,1.0,173.75,3.681939081827e-09,-0.8876672289831,8.633360266685e-06,0.0007822085171938,6.458722054958e-06,5282.631034851,108000.0,6.472691893578e-08,-2.931588191501,-3.771856427193e-08,0.9495474465883,223.625,0.600280527202,-6.807426413777e-09,1.625067690592e-10,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
944,C44,2025 01 27 07 00 00,0.0007230025948957,1.100008972799e-11,0.0,1.0,171.984375,3.674438769409e-09,-0.4000992440252,8.54441896081e-06,0.0007819874444976,6.546266376972e-06,5282.630643845,111600.0,4.842877388e-08,-2.931612692453,-9.313225746155e-10,0.949548058088,222.765625,0.6002772268588,-6.802783363233e-09,1.525063525017e-10,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
945,C44,2025 01 27 08 00 00,0.0007230417104438,1.09601216991e-11,0.0,1.0,159.734375,3.705511492284e-09,0.08760898357439,7.960479706526e-06,0.0007802681066096,6.691552698612e-06,5282.627288818,115200.0,2.468004822731e-08,-2.93163701054,4.144385457039e-08,0.9495487398078,219.734375,0.6001338491837,-6.769567693953e-09,1.300054152474e-10,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
946,C44,2025 01 27 09 00 00,0.0007230815244839,1.101163604744e-11,0.0,1.0,158.546875,3.700511284006e-09,0.575131240639,7.922295480967e-06,0.0007801699684933,6.731599569321e-06,5282.627159119,118800.0,-3.259629011154e-08,-2.931661126745,2.328306436539e-08,0.9495492679213,219.203125,0.6001774938817,-6.747781072167e-09,9.000374901741e-11,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
947,C44,2025 01 27 10 00 00,0.0007231212221086,1.101607693954e-11,0.0,1.0,156.34375,3.666224141523e-09,1.060687533299,7.807277143002e-06,0.0007810620591044,7.417518645525e-06,5282.630685806,122400.0,-2.468004822731e-08,-2.931685219543,-2.328306436539e-08,0.9495495751341,206.265625,0.6021870225238,-6.749924018572e-09,5.535944880039e-11,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
948,C44,2025 01 27 11 00 00,0.0007231612689793,1.104627500581e-11,0.0,1.0,151.140625,3.676581715814e-09,1.547149812588,7.473398000002e-06,0.000781160662882,7.628928869963e-06,5282.632385254,126000.0,2.654269337654e-08,-2.931709321118,-2.142041921616e-08,0.9495496907046,202.71875,0.6032893824986,-6.772424955826e-09,2.392956819114e-11,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
949,C44,2025 01 27 12 00 00,0.0007232011994347,1.10640385742e-11,0.0,1.0,154.1875,3.697296864398e-09,2.035341079646,7.659662514925e-06,0.0007814938435331,7.804483175278e-06,5282.631240845,129600.0,-7.916241884232e-09,-2.931733607021,7.916241884232e-09,0.9495496790012,199.375,0.6026623743469,-6.798497470422e-09,2.107230631757e-11,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
950,C44,2025 01 27 13 00 00,0.0007232412463054,1.10818021426e-11,0.0,1.0,156.03125,3.749084735856e-09,2.524777344116,7.742084562778e-06,0.0007834042189643,8.592382073402e-06,5282.626562119,133200.0,4.936009645462e-08,-2.931758088955,2.095475792885e-08,0.9495500169353,181.78125,0.6007910505016,-6.745995283496e-09,1.85722021782e-11,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
951,C44,2025 01 27 14 00 00,0.0007232809439301,1.106936764472e-11,0.0,1.0,158.078125,3.746227473983e-09,3.012392427722,7.831491529942e-06,0.0007831648690626,8.588191121817e-06,5282.627006531,136800.0,2.840533852577e-08,-2.931782411431,1.490116119385e-08,0.949550040342,182.015625,0.6007423733655,-6.756352857787e-09,1.78578867098e-11,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
952,C44,2025 01 27 15 00 00,0.0007233207579702,1.10684794663e-11,0.0,1.0,172.03125,3.680153293156e-09,-2.782350704395,8.500181138515e-06,0.0007812699768692,8.811708539724e-06,5282.630931854,140400.0,1.862645149231e-09,-2.931806619799,2.421438694e-08,0.9495501529867,177.3125,0.599866263912,-6.741709390685e-09,1.428630936784e-12,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
953,C44,2025 01 27 16 00 00,0.0007233606884256,1.107203217998e-11,0.0,1.0,174.96875,3.654795094029e-09,-2.294199355983,8.631031960249e-06,0.0007807123474777,9.024981409311e-06,5282.632328033,144000.0,-1.350417733192e-08,-2.93183074917,-4.656612873077e-09,0.94955016469,172.71875,0.5992795152658,-6.736709182407e-09,-2.250093725435e-11,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
954,C44,2025 01 27 17 00 00,0.0007234003860503,1.107203217998e-11,0.0,1.0,183.265625,3.714797593373e-09,-1.808775280396,9.007286280394e-06,0.0007811256218702,8.593779057264e-06,5282.628973007,147600.0,1.862645149231e-09,-2.931854919503,-2.235174179077e-08,0.949550057897,182.265625,0.6014197644158,-6.741709390685e-09,-3.785871982478e-11,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
955,C44,2025 01 27 18 00 00,0.0007234404329211,1.107558489366e-11,0.0,1.0,186.1875,3.761585256553e-09,-1.321707718752,9.094830602407e-06,0.0007811416871846,8.534174412489e-06,5282.628246307,151200.0,1.536682248116e-08,-2.931878972802,4.051253199577e-08,0.9495497814055,183.53125,0.6019177329525,-6.782782530118e-09,-5.964534161075e-11,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
956,C44,2025 01 27 19 00 00,0.0007234797812998,1.104627500581e-11,0.0,1.0,180.171875,3.696225391195e-09,-0.8325088829594,8.787959814072e-06,0.0007822499610484,7.980968803167e-06,5282.631551743,154800.0,4.097819328308e-08,-2.931903470828,-8.847564458847e-09,0.9495497945718,194.265625,0.6002847667386,-6.736352024672e-09,-4.53590322429e-11,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
957,C44,2025 01 27 20 00 00,0.0007235194789246,1.103739322161e-11,0.0,1.0,178.4375,3.738012846096e-09,-0.3448801839754,8.765142410994e-06,0.0007821031613275,7.894355803728e-06,5282.631317139,158400.0,5.587935447693e-09,-2.93192776112,-1.396983861923e-09,0.9495495327094,194.109375,0.6002206836121,-6.757067173256e-09,-4.785913638228e-11,0.0,995.0,,2.0,0.0,-1.2e-09,-1.2e-09,,,
958,C44,2025 01 27 21 00 00,0.0007235589437187,1.100453062008e-11,0.0,1.0,163.421875,3.835159745336e-09,0.1430172238014,8.180737495422e-06,0.0007800703169778,7.962808012962e-06,5282.627334595,162000.0,1.350417733192e-08,-2.931952142112,-1.350417733192e-08,0.9495493220492,192.328125,0.5998882939953,-6.766710303197e-09,-4.107313794632e-11,0.0,995.0,,2.0,0.0,-1.199999988266e-09,-1.199999988266e-09,,,
